gene,gene_name,BA20_SNp_HA_vs_AD.l2fc,BA20_SNp_HA_vs_AD.pval,BA20_SNp_HA_vs_AD.padj,BA20_SNp_HA_vs_AD.raw_l2fc,,,,,
ENSG00000166503,HDGFL3,-0.266243284,0.101630434,0.284807802,-0.283127494,,,,,
ENSG00000152518,ZFP36L2,0.065315162,0.77483836,0.87131851,0.076363241,,,,,
ENSG00000277954,AC092376.2,0.1713955,0.580905924,,0.209149733,,,,,
ENSG00000050030,NEXMIF,0.608473715,0.078431475,0.250750806,0.786290388,,,,,
ENSG00000198420,TCAF1,0.147209067,0.525471926,0.700285114,0.172834162,,,,,
ENSG00000146267,FAXC,0.571862672,0.078991143,0.251717653,0.691115786,,,,,
ENSG00000198925,ATG9A,0.097469495,0.722375303,0.840179315,0.117855169,,,,,
ENSG00000197860,SGTB,0.622795632,0.044624556,0.189699701,0.732799439,,,,,
ENSG00000100865,CINP,0.313676722,0.015962157,0.122806688,0.322727349,,,,,
ENSG00000107758,PPP3CB,0.3554422,0.206175022,0.416718592,0.434763742,,,,,
ENSG00000099860,GADD45B,0.978720231,0.009073974,0.098383415,1.33638089,,,,,
ENSG00000124198,ARFGEF2,0.0772206,0.785788254,0.879259034,0.119001776,,,,,
ENSG00000178074,C2orf69,0.366535581,0.146717033,0.346442485,0.416520232,,,,,
ENSG00000170579,DLGAP1,0.785401749,0.036517929,0.173657788,1.015983921,,,,,
ENSG00000240207,AC080013.1,0.857418054,0.03576848,,1.432037574,,,,,
ENSG00000086289,EPDR1,0.99172318,0.005283735,0.07941285,1.247925147,,,,,
ENSG00000101443,WFDC2,0.435958308,0.099491488,0.281527479,0.493821941,,,,,
ENSG00000117632,STMN1,0.001846477,0.994193665,0.996734813,0.006627391,,,,,
ENSG00000136267,DGKB,0.457071855,0.212544356,0.424532403,0.589094654,,,,,
ENSG00000225684,FAM225B,0.193179139,0.630117198,,0.391116361,,,,,
ENSG00000107295,SH3GL2,0.78271312,0.043350786,0.187291411,1.099682871,,,,,
ENSG00000179603,GRM8,0.917594379,0.028433415,,1.812370203,,,,,
ENSG00000267541,MTCO2P2,0.132742903,0.752287266,,0.109716055,,,,,
ENSG00000184470,TXNRD2,0.40037902,0.021445784,0.136963808,0.439012632,,,,,
ENSG00000168438,CDC40,0.24878413,0.419990544,0.618288467,0.30103827,,,,,
ENSG00000121481,RNF2,0.596112849,0.039872386,0.180669975,0.691802531,,,,,
ENSG00000140798,ABCC12,1.108287788,0.002554871,,1.55753974,,,,,
ENSG00000151835,SACS,0.23832408,0.414261802,0.613766569,0.283757563,,,,,
ENSG00000063660,GPC1,0.459063606,0.013410463,0.113081325,0.494992861,,,,,
ENSG00000061676,NCKAP1,0.225286091,0.403575328,0.60521429,0.277817268,,,,,
ENSG00000155097,ATP6V1C1,0.264506562,0.347821364,0.557797356,0.312780158,,,,,
ENSG00000258920,FOXN3-AS1,-0.168758304,0.601470655,,-0.20829579,,,,,
ENSG00000198931,APRT,0.132974135,0.542116494,0.712819555,0.129107638,,,,,
ENSG00000173482,PTPRM,0.265527303,0.247691028,0.461374135,0.312806119,,,,,
ENSG00000180773,SLC36A4,0.285042586,0.170237158,0.376557192,0.336512296,,,,,
ENSG00000165704,HPRT1,0.822305261,0.026089909,0.148525792,1.088070251,,,,,
ENSG00000129636,ITFG1,0.946513469,0.011762152,0.106910903,1.331766349,,,,,
ENSG00000074527,NTN4,0.394816309,0.185006848,0.394298064,0.480345779,,,,,
ENSG00000068831,RASGRP2,0.281589881,0.244889462,0.458604345,0.376909656,,,,,
ENSG00000256940,AP001453.2,0.803470269,,,1.682751614,,,,,
ENSG00000168887,C2orf68,-0.25784997,0.173186068,0.379777639,-0.309195169,,,,,
ENSG00000216863,LY86-AS1,0.519977722,0.191437145,,0.773695682,,,,,
ENSG00000155961,RAB39B,0.306126979,0.289988109,0.503305587,0.376261399,,,,,
ENSG00000100211,CBY1,-0.393154251,0.066154891,0.229878238,-0.488488377,,,,,
ENSG00000164442,CITED2,0.499832937,0.113607588,0.301095865,0.597138027,,,,,
ENSG00000118733,OLFM3,0.859088133,0.040325831,0.181890803,2.007937771,,,,,
ENSG00000107518,ATRNL1,0.872132281,0.02141169,0.136949573,1.169409337,,,,,
ENSG00000128283,CDC42EP1,-0.648127375,0.013510606,0.113455641,-0.73541017,,,,,
ENSG00000154162,CDH12,0.547892513,0.192268267,,1.181145915,,,,,
ENSG00000177951,BET1L,0.121039014,0.416859302,0.615608621,0.121490234,,,,,
ENSG00000143194,MAEL,0.16730697,0.625953852,,0.210194727,,,,,
ENSG00000072201,LNX1,0.830460745,0.037820122,0.176793145,1.195246164,,,,,
ENSG00000119559,C19orf25,0.0777261,0.722280808,0.840149439,0.073490177,,,,,
ENSG00000105298,CACTIN,-0.06806805,0.672286593,0.805544693,-0.059826601,,,,,
ENSG00000005007,UPF1,0.157415482,0.303329161,0.516908451,0.177947221,,,,,
ENSG00000160213,CSTB,0.395175415,0.101101889,0.283782544,0.451985976,,,,,
ENSG00000140280,LYSMD2,0.627266261,0.010837265,0.103945801,0.678478214,,,,,
ENSG00000137275,RIPK1,-0.229027514,0.284461081,0.498270129,-0.288942533,,,,,
ENSG00000204186,ZDBF2,0.188109275,0.542356298,0.712904553,0.216231754,,,,,
ENSG00000178974,FBXO34,0.422772852,0.134147126,0.330551606,0.491407567,,,,,
ENSG00000260401,AP002761.4,-7.36E-04,0.99834404,,0.007256871,,,,,
ENSG00000139874,SSTR1,0.863418168,0.010006072,0.102066951,1.05620374,,,,,
ENSG00000135932,CAB39,-0.233609168,0.149004258,0.349336021,-0.258502525,,,,,
ENSG00000215908,CROCCP2,-0.405101116,0.049332834,0.198530733,-0.44549611,,,,,
ENSG00000271824,SMIM32,0.187924573,0.653002602,0.791931046,0.269016372,,,,,
ENSG00000068001,HYAL2,0.050797526,0.850340439,0.917615777,-0.005396953,,,,,
ENSG00000132872,SYT4,0.884688775,0.035242335,0.170371687,1.731321851,,,,,
ENSG00000174145,NWD2,0.723691454,0.085274389,,1.472631532,,,,,
ENSG00000235436,DPY19L2P4,0.226141145,0.554194115,,0.326786777,,,,,
ENSG00000205155,PSENEN,0.418476671,0.055055111,0.210266176,0.456025964,,,,,
ENSG00000198830,HMGN2,0.203365015,0.27721248,0.490403416,0.140167492,,,,,
ENSG00000102007,PLP2,0.510700608,0.136767424,0.334103627,0.675736264,,,,,
ENSG00000152818,UTRN,-0.258621287,0.210930461,0.422483748,-0.247753763,,,,,
ENSG00000186577,SMIM29,0.50510118,0.114321334,0.30193889,0.607365102,,,,,
ENSG00000164687,FABP5,1.324929759,,,2.036120631,,,,,
ENSG00000141574,SECTM1,1.032066475,0.014034949,,2.236990686,,,,,
ENSG00000169432,SCN9A,0.513952691,0.095386125,,0.640222049,,,,,
ENSG00000187837,HIST1H1C,-0.09785636,0.750782743,0.8569746,-0.04873575,,,,,
ENSG00000228824,MIR4500HG,0.390080852,0.348546219,,0.604887928,,,,,
ENSG00000171621,SPSB1,-0.476227176,0.100792152,0.283461113,-0.57333219,,,,,
ENSG00000186106,ANKRD46,-0.033725328,0.875994892,0.931797047,-0.016125066,,,,,
ENSG00000112186,CAP2,0.800871757,0.049275497,0.198434638,1.195234142,,,,,
ENSG00000158710,TAGLN2,0.294343381,0.41226104,0.612099807,0.366865971,,,,,
ENSG00000107282,APBA1,0.160613905,0.625528251,0.772968317,0.125676001,,,,,
ENSG00000175582,RAB6A,5.07E-04,0.997566548,0.998793567,-0.002150128,,,,,
ENSG00000019505,SYT13,0.74576211,0.056331526,0.212483144,0.987485641,,,,,
ENSG00000115966,ATF2,0.017767299,0.940046397,0.966809847,0.047014352,,,,,
ENSG00000177337,DLGAP1-AS1,-0.259114883,0.373069432,0.578106309,-0.232503631,,,,,
ENSG00000104164,BLOC1S6,-0.144855526,0.388522048,0.592389387,-0.149541771,,,,,
ENSG00000175471,MCTP1,0.557861429,0.144257891,0.343394732,0.767219401,,,,,
ENSG00000279561,AL845472.2,0.191724414,0.616142792,,0.20974916,,,,,
ENSG00000178150,ZNF114,0.330359382,0.349953207,,0.426072647,,,,,
ENSG00000145824,CXCL14,1.146574518,1.90E-07,0.001159124,1.255910491,,,,,
ENSG00000013392,RWDD2A,0.456137929,0.049143718,0.198132876,0.50065284,,,,,
ENSG00000177663,IL17RA,-0.006705088,0.974196433,0.986068013,-0.039293738,,,,,
ENSG00000148308,GTF3C5,-0.153180916,0.395062906,0.599138533,-0.218777871,,,,,
ENSG00000123989,CHPF,0.882309585,0.001180771,0.049983649,1.071284591,,,,,
ENSG00000152932,RAB3C,0.720191533,0.061928152,0.222068353,0.982511043,,,,,
ENSG00000133401,PDZD2,-0.280372466,0.163172239,0.367385771,-0.235829473,,,,,
ENSG00000058262,SEC61A1,0.57134136,0.008840619,0.097434783,0.611179201,,,,,
ENSG00000214087,ARL16,0.185809959,0.436107233,0.630926474,0.186090101,,,,,
ENSG00000072657,TRHDE,0.413101551,0.31073835,0.523687406,0.673270716,,,,,
ENSG00000233175,AC008105.1,-0.039022478,0.913128941,,-0.060131501,,,,,
ENSG00000107281,NPDC1,0.446656826,0.013701655,0.114274048,0.46705525,,,,,
ENSG00000165023,DIRAS2,0.962555641,0.014180051,0.116278325,1.418270549,,,,,
ENSG00000187676,B3GLCT,-0.04135751,0.866362985,0.925646836,-0.040916449,,,,,
ENSG00000142798,HSPG2,-0.048168399,0.883512995,0.936431742,-0.017143954,,,,,
ENSG00000134470,IL15RA,0.802536289,0.034311589,,1.017929854,,,,,
ENSG00000007171,NOS2,0.032367433,0.931885204,,0.114085596,,,,,
ENSG00000183775,KCTD16,0.43836159,0.205787334,0.416279548,0.542138981,,,,,
ENSG00000178385,PLEKHM3,-0.211029151,0.39923094,0.601729389,-0.216378332,,,,,
ENSG00000186469,GNG2,0.32623365,0.349358989,0.559178417,0.392002973,,,,,
ENSG00000184613,NELL2,0.860550573,0.040182646,0.181580349,1.636478604,,,,,
ENSG00000198736,MSRB1,0.244943495,0.32019416,0.532399923,0.263679823,,,,,
ENSG00000156011,PSD3,-0.033013131,0.907748458,0.949227542,-0.053290472,,,,,
ENSG00000089157,RPLP0,0.11969153,0.624011294,0.771796789,0.071292028,,,,,
ENSG00000197969,VPS13A,0.596529169,0.049396918,0.198530733,0.712688204,,,,,
ENSG00000172575,RASGRP1,0.706678501,0.07796616,0.250437249,1.037275459,,,,,
ENSG00000111726,CMAS,-0.18904881,0.347987481,0.557894845,-0.241461574,,,,,
ENSG00000078053,AMPH,0.577544475,0.119994134,0.311001566,0.738302631,,,,,
ENSG00000124107,SLPI,0.336790809,0.38052179,,0.331870878,,,,,
ENSG00000131437,KIF3A,0.224979086,0.272391689,0.486100924,0.248456601,,,,,
ENSG00000187189,TSPYL4,0.225473471,0.326237903,0.538438063,0.261073025,,,,,
ENSG00000107882,SUFU,0.06098515,0.772106391,0.869206992,0.070880753,,,,,
ENSG00000186212,SOWAHB,0.547282475,0.189972907,,0.982714887,,,,,
ENSG00000152078,TMEM56,0.526869305,0.034969034,0.169793773,0.59361266,,,,,
ENSG00000095321,CRAT,0.220598614,0.259661323,0.472822778,0.239817541,,,,,
ENSG00000106330,MOSPD3,-0.060291956,0.767886055,0.866972814,-0.052803133,,,,,
ENSG00000147676,MAL2,0.825162709,0.030474541,0.158760063,1.147729464,,,,,
ENSG00000186010,NDUFA13,0.244933718,0.204019326,0.414064486,0.247680159,,,,,
ENSG00000134375,TIMM17A,-0.062607568,0.729345809,0.844986462,-0.060516431,,,,,
ENSG00000175221,MED16,-0.041234961,0.790401471,0.882722213,-0.025786275,,,,,
ENSG00000162852,CNST,0.26001774,0.312010077,0.524869475,0.338623596,,,,,
ENSG00000186047,DLEU7,0.192815249,0.5419865,,0.239538591,,,,,
ENSG00000100934,SEC23A,0.257389407,0.360916662,0.56964742,0.313683399,,,,,
ENSG00000104093,DMXL2,0.715919325,0.018822934,0.129699787,0.842542906,,,,,
ENSG00000204264,PSMB8,0.252382669,0.399695218,0.602128592,0.290360488,,,,,
ENSG00000166596,CFAP52,-0.748434874,0.037382335,,-1.175430135,,,,,
ENSG00000177674,AGTRAP,0.163053846,0.625392971,0.77287937,0.147252403,,,,,
ENSG00000168830,HTR1E,0.552783721,0.188383713,,1.199039149,,,,,
ENSG00000178035,IMPDH2,0.154581683,0.455887142,0.646877629,0.135490407,,,,,
ENSG00000131408,NR1H2,-0.037385836,0.836051382,0.909349467,-0.041253999,,,,,
ENSG00000099949,LZTR1,0.13994212,0.432538258,0.628201753,0.146197285,,,,,
ENSG00000283529,AL035685.1,-0.313157399,0.410662462,,-0.453245306,,,,,
ENSG00000126254,RBM42,0.181823866,0.373626491,0.578153762,0.212973945,,,,,
ENSG00000198780,FAM169A,0.122392085,0.613146341,0.763954967,0.175526649,,,,,
ENSG00000122644,ARL4A,0.227721583,0.422801988,0.6198862,0.316777142,,,,,
ENSG00000188643,S100A16,0.449478242,0.17233751,0.379011821,0.578533613,,,,,
ENSG00000136108,CKAP2,-0.046957627,0.860045345,0.922286462,-0.035749908,,,,,
ENSG00000104812,GYS1,0.646514666,0.018375539,0.128208763,0.76211987,,,,,
ENSG00000136908,DPM2,0.097143458,0.564265948,0.729762443,0.086060589,,,,,
ENSG00000140992,PDPK1,0.090543085,0.724378769,0.841467488,0.099636079,,,,,
ENSG00000111790,FGFR1OP2,-0.08956756,0.673374603,0.80638524,-0.109025,,,,,
ENSG00000196172,ZNF681,0.287662859,0.368962416,,0.374246367,,,,,
ENSG00000157106,SMG1,-0.311889435,0.057041071,0.213969732,-0.31829663,,,,,
ENSG00000049130,KITLG,0.271821575,0.483218116,0.669968059,0.428858558,,,,,
ENSG00000196715,VKORC1L1,-0.031809405,0.850917945,0.917818738,-0.039535699,,,,,
ENSG00000137075,RNF38,0.176573363,0.470088006,0.658523523,0.202084905,,,,,
ENSG00000257058,AP001363.2,0.24762305,0.525139774,,0.27133387,,,,,
ENSG00000168959,GRM5,0.665324152,0.093756684,0.273182628,0.99600221,,,,,
ENSG00000181894,ZNF329,-0.204141915,0.25582735,0.469087242,-0.204089275,,,,,
ENSG00000126003,PLAGL2,0.131961705,0.632555311,0.777637973,0.142968766,,,,,
ENSG00000099203,TMED1,-0.039346317,0.835877906,0.909307665,-0.069251695,,,,,
ENSG00000104327,CALB1,0.355717941,0.328805671,,0.460281898,,,,,
ENSG00000165434,PGM2L1,1.17471073,0.002802211,0.064616807,1.700265863,,,,,
ENSG00000138378,STAT4,0.774801003,0.053642453,0.207139265,1.207099201,,,,,
ENSG00000139973,SYT16,0.91032216,0.022511946,0.139289077,1.346136557,,,,,
ENSG00000159423,ALDH4A1,0.454930697,0.127511987,0.321810946,0.540401413,,,,,
ENSG00000170801,HTRA3,1.169953673,0.00479164,,2.630915116,,,,,
ENSG00000122584,NXPH1,0.769432035,0.012229857,0.108680171,0.914663766,,,,,
ENSG00000255693,LINC02389,0.109765545,0.783907899,,0.091425876,,,,,
ENSG00000107317,PTGDS,0.19765026,0.355680546,0.565099222,0.176470184,,,,,
ENSG00000138621,PPCDC,0.183049127,0.476232972,0.663336138,0.184747913,,,,,
ENSG00000130592,LSP1,0.532981073,0.132971286,,0.794656632,,,,,
ENSG00000146083,RNF44,0.149809218,0.502991417,0.684826628,0.14426009,,,,,
ENSG00000087095,NLK,0.276655224,0.289359801,0.502858408,0.328243635,,,,,
ENSG00000099769,IGFALS,0.669832046,0.088861513,,1.070247185,,,,,
ENSG00000167703,SLC43A2,0.916342668,0.001220474,0.050332803,1.108221428,,,,,
ENSG00000009694,TENM1,1.032526934,0.007250843,,1.557644911,,,,,
ENSG00000162337,LRP5,0.319897138,0.155912656,0.358308589,0.431374925,,,,,
ENSG00000110987,BCL7A,0.039090231,0.849099533,0.917478344,0.067166241,,,,,
ENSG00000101439,CST3,0.278309023,0.230452085,0.443890198,0.291746459,,,,,
ENSG00000261617,LINC02177,-0.00269212,0.994453161,0.996902553,-0.104712982,,,,,
ENSG00000126947,ARMCX1,0.27972024,0.255661859,0.468924636,0.324987942,,,,,
ENSG00000061918,GUCY1B1,0.855016358,0.019000377,0.13062759,1.127291559,,,,,
ENSG00000100106,TRIOBP,-0.071772683,0.773675488,0.870331464,-0.071529145,,,,,
ENSG00000196730,DAPK1,0.042919268,0.886038736,0.938122578,0.048450981,,,,,
ENSG00000107593,PKD2L1,0.200340206,0.633888694,,0.433338234,,,,,
ENSG00000285427,SOD2-OT1,0.379902879,0.318401875,,0.87779562,,,,,
ENSG00000164619,BMPER,0.625782155,0.115410694,0.303299442,0.946299107,,,,,
ENSG00000251022,THAP9-AS1,-0.057789815,0.861395274,0.922612163,-0.129759506,,,,,
ENSG00000121440,PDZRN3,-0.047690945,0.851942666,0.91843722,-0.053785436,,,,,
ENSG00000143164,DCAF6,-0.043252024,0.868186172,0.926398834,-0.028286802,,,,,
ENSG00000233508,AL021395.1,0.423629894,0.260757463,,0.580534847,,,,,
ENSG00000141971,MVB12A,-4.16E-04,0.998342048,0.999242267,0.007418253,,,,,
ENSG00000274370,AC130371.2,0.13061549,0.73883897,,0.060946802,,,,,
ENSG00000104723,TUSC3,1.003204595,0.009309289,0.099462213,1.425369356,,,,,
ENSG00000145864,GABRB2,0.947733879,0.024193819,0.144453073,2.022848004,,,,,
ENSG00000198825,INPP5F,0.539953349,0.098311329,0.279483429,0.693236868,,,,,
ENSG00000177182,CLVS1,0.226813962,0.478355581,0.665230256,0.196967239,,,,,
ENSG00000072041,SLC6A15,0.355250235,0.304447201,0.518000455,0.504380008,,,,,
ENSG00000112992,NNT,0.358121672,0.170871455,0.377481539,0.385327175,,,,,
ENSG00000170325,PRDM10,-0.295591798,0.174280892,0.380977079,-0.320294826,,,,,
ENSG00000162694,EXTL2,0.594624907,0.098471986,0.279744752,0.80306755,,,,,
ENSG00000149305,HTR3B,0.642638152,0.085798046,,0.857577175,,,,,
ENSG00000111912,NCOA7,-0.209505255,0.391061566,0.595146669,-0.212274758,,,,,
ENSG00000155966,AFF2,0.31413966,0.426466633,0.622655389,0.416337828,,,,,
ENSG00000155970,MICU3,0.443747109,0.194954846,0.404322103,0.548067443,,,,,
ENSG00000070729,CNGB1,0.495391712,0.179425848,,0.71850782,,,,,
ENSG00000198832,SELENOM,0.284423617,0.195375707,0.404465477,0.278361962,,,,,
ENSG00000120820,GLT8D2,0.274349028,0.395052509,,0.252289858,,,,,
ENSG00000133872,SARAF,0.175636496,0.363093658,0.571115349,0.179950223,,,,,
ENSG00000146374,RSPO3,0.727608478,0.082856167,,1.406700643,,,,,
ENSG00000110888,CAPRIN2,0.253664144,0.284369702,0.498270129,0.318652728,,,,,
ENSG00000134686,PHC2,-0.081272904,0.668380068,0.802459239,-0.102031874,,,,,
ENSG00000134115,CNTN6,0.617398597,0.139143491,,1.503594047,,,,,
ENSG00000164031,DNAJB14,0.46837955,0.048925048,0.197740762,0.527796854,,,,,
ENSG00000011677,GABRA3,0.902861504,0.021341818,0.136717523,1.283697496,,,,,
ENSG00000073910,FRY,0.566138051,0.09317027,0.272466583,0.742832286,,,,,
ENSG00000151952,TMEM132D,0.699231242,0.05042384,0.199824371,0.910536289,,,,,
ENSG00000078140,UBE2K,0.202732615,0.340144912,0.551037464,0.24367711,,,,,
ENSG00000186472,PCLO,0.893111822,0.022406936,0.139289077,1.265910032,,,,,
ENSG00000140743,AC092338.1,-0.049734088,0.794813096,0.885543198,-0.051375096,,,,,
ENSG00000176194,CIDEA,0.282959047,0.491196276,,0.443815808,,,,,
ENSG00000171953,ATPAF2,0.300266746,0.091349305,0.268894652,0.329736163,,,,,
ENSG00000101335,MYL9,-0.097512959,0.734465153,0.848321859,-0.161163291,,,,,
ENSG00000171724,VAT1L,0.650567387,0.023725655,0.143064922,0.764723804,,,,,
ENSG00000155511,GRIA1,0.500998099,0.188006543,0.397120833,0.68563102,,,,,
ENSG00000168000,BSCL2,0.245423182,0.352363728,,0.276970399,,,,,
ENSG00000115840,SLC25A12,0.452072643,0.180250046,0.387610614,0.591162538,,,,,
ENSG00000178394,HTR1A,0.177520849,0.665626412,,0.313371393,,,,,
ENSG00000204310,AGPAT1,0.239095227,0.13464644,0.331181753,0.232828079,,,,,
ENSG00000068079,IFI35,0.129949568,0.676757886,0.8090992,0.154988211,,,,,
ENSG00000073464,CLCN4,-0.164028353,0.54037457,0.711463813,-0.194000804,,,,,
ENSG00000087266,SH3BP2,0.268435723,0.320668918,0.532891791,0.295785785,,,,,
ENSG00000131669,NINJ1,0.089597702,0.668599649,0.802556205,0.119586336,,,,,
ENSG00000146677,AC004453.1,0.005988454,0.987260347,,-0.169521182,,,,,
ENSG00000131779,PEX11B,0.194749454,0.492052309,0.677471878,0.22389409,,,,,
ENSG00000186260,MRTFB,0.677946753,0.067644085,0.232199685,0.893274874,,,,,
ENSG00000176871,WSB2,0.045342571,0.789584734,0.882375032,0.059648453,,,,,
ENSG00000137161,CNPY3,0.006899162,0.968575887,0.983538576,-0.024115255,,,,,
ENSG00000163399,ATP1A1,0.852800758,0.016697332,0.12401121,1.13663276,,,,,
ENSG00000109184,DCUN1D4,0.158391017,0.451457908,0.643284054,0.196852934,,,,,
ENSG00000120896,SORBS3,-0.089447837,0.686948034,0.815826737,-0.112250743,,,,,
ENSG00000158301,GPRASP2,0.862915269,0.009097417,0.098387479,1.074792394,,,,,
ENSG00000154917,RAB6B,0.372859043,0.141931875,0.340335465,0.397465501,,,,,
ENSG00000280649,AC245100.8,-0.096992305,0.75092358,,0.020888523,,,,,
ENSG00000116663,FBXO6,0.427282041,0.034185312,0.167901311,0.471276027,,,,,
ENSG00000035687,ADSS,-0.278313552,0.196439294,0.405765699,-0.303150992,,,,,
ENSG00000273124,AL365434.2,-0.127025717,0.749354238,,-0.157102205,,,,,
ENSG00000229425,AJ009632.2,0.970349958,0.018131893,,1.701370876,,,,,
ENSG00000186908,ZDHHC17,0.365667836,0.170381115,0.376739119,0.440946357,,,,,
ENSG00000014641,MDH1,0.887826123,0.008403174,0.095495356,1.097283627,,,,,
ENSG00000113070,HBEGF,0.122636652,0.653995482,0.792701719,0.037682942,,,,,
ENSG00000118307,CASC1,0.100804195,0.791285975,,0.138633782,,,,,
ENSG00000119125,GDA,1.061251146,0.006352323,0.08484221,1.538332035,,,,,
ENSG00000182013,PNMA8A,0.693807727,0.028915235,0.155805392,0.807476779,,,,,
ENSG00000175874,CREG2,0.66014576,0.075032558,0.245024748,0.890907066,,,,,
ENSG00000135333,EPHA7,1.068810633,0.006445963,,1.574905755,,,,,
ENSG00000176749,CDK5R1,0.667415126,0.079730824,0.25291717,0.852757492,,,,,
ENSG00000185745,IFIT1,0.274680185,0.354450916,0.563888688,0.341775882,,,,,
ENSG00000048540,LMO3,0.099529142,0.70825383,0.829944249,0.112293277,,,,,
ENSG00000156642,NPTN,1.030264066,0.01040519,0.102979324,1.580915693,,,,,
ENSG00000176046,NUPR1,-0.06537218,0.862172855,0.923046306,-0.104716383,,,,,
ENSG00000133433,GSTT2B,0.579749536,0.122844801,,0.840733382,,,,,
ENSG00000176204,LRRTM4,0.895679922,0.017227236,0.125567491,1.248287965,,,,,
ENSG00000160789,LMNA,-0.074065113,0.753417536,0.858136951,-0.097564376,,,,,
ENSG00000162300,ZFPL1,0.024590982,0.876223425,0.931797047,0.032624414,,,,,
ENSG00000100038,TOP3B,-0.174079731,0.547049558,,-0.186578938,,,,,
ENSG00000149243,KLHL35,0.288087521,0.374192749,,0.385703078,,,,,
ENSG00000142227,EMP3,0.109282851,0.759653107,0.861410875,0.179239013,,,,,
ENSG00000100422,CERK,-0.28825949,0.148362549,0.348567775,-0.290265774,,,,,
ENSG00000173846,PLK3,0.791987307,0.031011894,0.160040248,1.133142091,,,,,
ENSG00000131094,C1QL1,0.463439008,0.124751564,0.317932915,0.566102424,,,,,
ENSG00000133048,CHI3L1,1.081581081,0.009494089,0.100699087,2.981181293,,,,,
ENSG00000136153,LMO7,0.465206871,0.231339287,0.444947621,0.681106067,,,,,
ENSG00000084731,KIF3C,-0.231274226,0.372573941,0.57768059,-0.239483087,,,,,
ENSG00000196208,GREB1,0.075223077,0.780171474,0.875475955,0.12290513,,,,,
ENSG00000184867,ARMCX2,0.564140731,0.102404095,0.285727557,0.674873127,,,,,
ENSG00000036257,CUL3,-0.315438616,0.06095474,0.220651461,-0.333741604,,,,,
ENSG00000245848,CEBPA,-0.091625306,0.70602989,0.829011359,-0.096660859,,,,,
ENSG00000109610,SOD3,0.346756342,0.309128768,0.522089821,0.431170584,,,,,
ENSG00000067715,SYT1,0.842370378,0.045118267,0.190225845,1.707074364,,,,,
ENSG00000177426,TGIF1,0.389722901,0.252840117,0.466623877,0.539713759,,,,,
ENSG00000105926,MPP6,-0.225223647,0.240121073,0.454042717,-0.237164475,,,,,
ENSG00000081692,JMJD4,0.463110654,0.061265637,0.221252124,0.516340272,,,,,
