gene,gene_name,BA17_THp_HA_vs_AD.l2fc,BA17_THp_HA_vs_AD.pval,BA17_THp_HA_vs_AD.padj,BA17_THp_HA_vs_AD.raw_l2fc,,,,,
ENSG00000215193,PEX26,-0.067819822,0.649366798,0.999962927,-0.08074695,,,,,
ENSG00000231528,FAM225A,0.061541065,0.852303921,0.999962927,0.022283051,,,,,
ENSG00000163359,COL6A3,0.532912308,0.10940441,0.999962927,1.147637967,,,,,
ENSG00000273604,EPOP,0.041913462,0.867679754,0.999962927,0.022713166,,,,,
ENSG00000140497,SCAMP2,-0.117876661,0.62795756,0.999962927,-0.158629166,,,,,
ENSG00000175395,ZNF25,0.215027299,0.479597251,0.999962927,0.296863441,,,,,
ENSG00000166503,HDGFL3,0.008925141,0.956222313,0.999962927,-0.031186339,,,,,
ENSG00000152518,ZFP36L2,-0.10032054,0.712894331,0.999962927,-0.158329014,,,,,
ENSG00000277954,AC092376.2,0.402664482,0.206734813,0.999962927,0.604792094,,,,,
ENSG00000050030,NEXMIF,0.346702159,0.280361238,0.999962927,0.496571561,,,,,
ENSG00000198420,TCAF1,0.456419657,0.100482887,0.999962927,0.574406423,,,,,
ENSG00000146267,FAXC,0.305007882,0.356257268,0.999962927,0.492031285,,,,,
ENSG00000198925,ATG9A,0.183494239,0.541787848,0.999962927,0.242298559,,,,,
ENSG00000197860,SGTB,0.426383717,0.176075919,0.999962927,0.673774617,,,,,
ENSG00000100865,CINP,0.111180224,0.391266111,0.999962927,0.122469943,,,,,
ENSG00000107758,PPP3CB,0.218644344,0.477008598,0.999962927,0.305375636,,,,,
ENSG00000099860,GADD45B,0.501333528,0.115195738,0.999962927,0.649529379,,,,,
ENSG00000124198,ARFGEF2,0.328450228,0.172494427,0.999962927,0.381182699,,,,,
ENSG00000178074,C2orf69,0.312152009,0.220664575,0.999962927,0.368978597,,,,,
ENSG00000170579,DLGAP1,0.296785392,0.374383407,0.999962927,0.526754683,,,,,
ENSG00000240207,AC080013.1,0.590505815,0.070135247,0.999962927,0.949203937,,,,,
ENSG00000086289,EPDR1,0.336463883,0.312108405,0.999962927,0.572249409,,,,,
ENSG00000101443,WFDC2,0.229318399,0.383412064,0.999962927,0.268854942,,,,,
ENSG00000117632,STMN1,-0.213361387,0.427563138,0.999962927,-0.268098232,,,,,
ENSG00000136267,DGKB,0.345508548,0.269267812,0.999962927,0.515155328,,,,,
ENSG00000225684,FAM225B,0.511019532,0.114447007,0.999962927,1.537933809,,,,,
ENSG00000107295,SH3GL2,0.32817795,0.325934804,0.999962927,0.66204728,,,,,
ENSG00000179603,GRM8,0.470936514,0.130037882,0.999962927,0.666174122,,,,,
ENSG00000267541,MTCO2P2,0.440167464,0.142167887,0.999962927,1.941346614,,,,,
ENSG00000184470,TXNRD2,0.115171754,0.621964512,0.999962927,0.141908301,,,,,
ENSG00000168438,CDC40,0.357422165,0.200450022,0.999962927,0.437167801,,,,,
ENSG00000121481,RNF2,0.301716579,0.253394348,0.999962927,0.361143176,,,,,
ENSG00000140798,ABCC12,-0.045635133,0.888194395,0.999962927,-0.2422235,,,,,
ENSG00000151835,SACS,0.229066971,0.471711976,0.999962927,0.362692314,,,,,
ENSG00000063660,GPC1,0.286208818,0.229709059,0.999962927,0.327977326,,,,,
ENSG00000061676,NCKAP1,0.176254892,0.492262254,0.999962927,0.221240372,,,,,
ENSG00000155097,ATP6V1C1,0.25362054,0.392572618,0.999962927,0.350094472,,,,,
ENSG00000258920,FOXN3-AS1,0.475405762,0.125727527,0.999962927,0.625338929,,,,,
ENSG00000198931,APRT,0.270816062,0.218033242,0.999962927,0.267757056,,,,,
ENSG00000173482,PTPRM,0.333970482,0.11150915,0.999962927,0.349308423,,,,,
ENSG00000180773,SLC36A4,0.122472449,0.613105375,0.999962927,0.142521844,,,,,
ENSG00000165704,HPRT1,0.483533684,0.145735235,0.999962927,0.874385078,,,,,
ENSG00000129636,ITFG1,0.466900655,0.140816825,0.999962927,0.71097492,,,,,
ENSG00000074527,NTN4,0.293700247,0.248330646,0.999962927,0.366873295,,,,,
ENSG00000068831,RASGRP2,-0.11646074,0.6287158,0.999962927,-0.176804479,,,,,
ENSG00000256940,AP001453.2,0.186404665,0.576585771,0.999962927,0.424667211,,,,,
ENSG00000168887,C2orf68,-0.224688311,0.266433315,0.999962927,-0.253585454,,,,,
ENSG00000216863,LY86-AS1,0.099661207,0.76343837,0.999962927,0.193643057,,,,,
ENSG00000155961,RAB39B,0.174576082,0.579486193,0.999962927,0.246643575,,,,,
ENSG00000100211,CBY1,-0.072854215,0.714209715,0.999962927,-0.100875533,,,,,
ENSG00000164442,CITED2,0.276354497,0.393465589,0.999962927,0.482108365,,,,,
ENSG00000118733,OLFM3,0.329935272,0.298465996,0.999962927,1.016067396,,,,,
ENSG00000107518,ATRNL1,0.222559631,0.505026928,0.999962927,0.435829242,,,,,
ENSG00000128283,CDC42EP1,-0.091125719,0.738796247,0.999962927,-0.141258438,,,,,
ENSG00000154162,CDH12,0.225518139,0.459688025,0.999962927,0.720218503,,,,,
ENSG00000177951,BET1L,0.126430895,0.37816325,0.999962927,0.128780647,,,,,
ENSG00000143194,MAEL,0.558253846,0.091613792,0.999962927,0.950575954,,,,,
ENSG00000072201,LNX1,0.227964548,0.489950305,0.999962927,0.506590041,,,,,
ENSG00000119559,C19orf25,0.148825774,0.56336475,0.999962927,0.178574126,,,,,
ENSG00000105298,CACTIN,0.024880454,0.885503001,0.999962927,0.073366244,,,,,
ENSG00000005007,UPF1,0.022070148,0.879383145,0.999962927,0.030137205,,,,,
ENSG00000160213,CSTB,0.293747471,0.144268466,0.999962927,0.320740619,,,,,
ENSG00000140280,LYSMD2,0.236412178,0.420833572,0.999962927,0.314668345,,,,,
ENSG00000137275,RIPK1,0.005183953,0.981176919,0.999962927,0.009142639,,,,,
ENSG00000204186,ZDBF2,0.41087517,0.170006694,0.999962927,0.576709017,,,,,
ENSG00000178974,FBXO34,0.280075206,0.346946603,0.999962927,0.393623278,,,,,
ENSG00000260401,AP002761.4,0.163977822,0.623577401,0.999962927,0.392229823,,,,,
ENSG00000139874,SSTR1,0.238851182,0.344004989,0.999962927,0.352317712,,,,,
ENSG00000135932,CAB39,0.201197252,0.187091366,0.999962927,0.171230257,,,,,
ENSG00000215908,CROCCP2,-0.053481259,0.777995888,0.999962927,-0.038095102,,,,,
ENSG00000271824,SMIM32,0.032115374,0.921620081,0.999962927,-0.06480495,,,,,
ENSG00000068001,HYAL2,0.387421763,0.239230508,0.999962927,0.457444271,,,,,
ENSG00000132872,SYT4,0.274397046,0.4024928,0.999962927,0.612038758,,,,,
ENSG00000174145,NWD2,0.25983884,0.420062666,0.999962927,0.609624805,,,,,
ENSG00000235436,DPY19L2P4,0.021157018,0.94913226,0.999962927,-0.052637504,,,,,
ENSG00000205155,PSENEN,-0.023203991,0.89597886,0.999962927,-0.023126582,,,,,
ENSG00000198830,HMGN2,0.493292943,0.032235191,0.999962927,0.515269068,,,,,
ENSG00000102007,PLP2,0.530124427,0.094618303,0.999962927,0.803710673,,,,,
ENSG00000152818,UTRN,0.141931088,0.317687956,0.999962927,0.119249497,,,,,
ENSG00000186577,SMIM29,0.362483018,0.176612148,0.999962927,0.490144134,,,,,
ENSG00000164687,FABP5,0.55345987,0.070096412,0.999962927,0.789490776,,,,,
ENSG00000141574,SECTM1,0.492028674,0.138966255,0.999962927,1.043029646,,,,,
ENSG00000169432,SCN9A,-0.248773362,0.389577681,0.999962927,-0.227776904,,,,,
ENSG00000187837,HIST1H1C,0.116122579,0.717333171,0.999962927,0.144569813,,,,,
ENSG00000228824,MIR4500HG,0.370746107,0.239848388,0.999962927,1.300069424,,,,,
ENSG00000171621,SPSB1,-0.267529545,0.224381629,0.999962927,-0.298299648,,,,,
ENSG00000186106,ANKRD46,0.088965406,0.746276484,0.999962927,0.11353137,,,,,
ENSG00000112186,CAP2,0.248328648,0.451085546,0.999962927,0.569156984,,,,,
ENSG00000158710,TAGLN2,0.486642074,0.139569583,0.999962927,0.717497939,,,,,
ENSG00000107282,APBA1,0.07066936,0.815801507,0.999962927,0.035453609,,,,,
ENSG00000175582,RAB6A,0.17271236,0.363471756,0.999962927,0.188650271,,,,,
ENSG00000019505,SYT13,0.216341632,0.511747125,0.999962927,0.45544116,,,,,
ENSG00000115966,ATF2,0.100549999,0.682956532,0.999962927,0.118154116,,,,,
ENSG00000177337,DLGAP1-AS1,0.040710504,0.898747971,0.999962927,0.008500673,,,,,
ENSG00000104164,BLOC1S6,0.123712083,0.478989237,0.999962927,0.104518611,,,,,
ENSG00000175471,MCTP1,0.311539918,0.327181819,0.999962927,0.44540268,,,,,
ENSG00000279561,AL845472.2,0.365252934,0.236914579,0.999962927,0.41509333,,,,,
ENSG00000178150,ZNF114,0.514843557,0.10611428,0.999962927,0.99427556,,,,,
ENSG00000145824,CXCL14,0.765501681,0.008613177,0.98252421,1.000136204,,,,,
ENSG00000013392,RWDD2A,0.236839507,0.374247642,0.999962927,0.267058266,,,,,
ENSG00000177663,IL17RA,0.325851496,0.195539099,0.999962927,0.423508128,,,,,
ENSG00000148308,GTF3C5,-0.280986916,0.134007341,0.999962927,-0.276383357,,,,,
ENSG00000123989,CHPF,0.4409902,0.015421945,0.999962927,0.485892607,,,,,
ENSG00000152932,RAB3C,0.263946546,0.429024869,0.999962927,0.543290094,,,,,
ENSG00000133401,PDZD2,-0.19741229,0.246110009,0.999962927,-0.217162043,,,,,
ENSG00000058262,SEC61A1,0.260005618,0.215446878,0.999962927,0.260058391,,,,,
ENSG00000214087,ARL16,0.174719001,0.423125364,0.999962927,0.18724963,,,,,
ENSG00000072657,TRHDE,0.36379971,0.268658096,0.999962927,0.89125996,,,,,
ENSG00000233175,AC008105.1,-0.074044478,0.824621176,0.999962927,-0.236567827,,,,,
ENSG00000107281,NPDC1,5.10E-04,0.997930048,0.999962927,0.027671208,,,,,
ENSG00000165023,DIRAS2,0.259562494,0.436963182,0.999962927,0.474574277,,,,,
ENSG00000187676,B3GLCT,-0.048961957,0.844711741,0.999962927,-0.06746553,,,,,
ENSG00000142798,HSPG2,0.215733298,0.481429194,0.999962927,0.253918821,,,,,
ENSG00000134470,IL15RA,0.417668322,0.194694678,0.999962927,0.537905935,,,,,
ENSG00000007171,NOS2,-0.061740233,0.852952355,0.999962927,-0.219163672,,,,,
ENSG00000183775,KCTD16,0.186043089,0.571625541,0.999962927,0.252151128,,,,,
ENSG00000178385,PLEKHM3,0.016485275,0.954180795,0.999962927,0.011938988,,,,,
ENSG00000186469,GNG2,0.257407043,0.417287173,0.999962927,0.37390986,,,,,
ENSG00000184613,NELL2,0.268955698,0.411518223,0.999962927,0.622778025,,,,,
ENSG00000198736,MSRB1,0.196084463,0.483029841,0.999962927,0.218347284,,,,,
ENSG00000156011,PSD3,0.037114673,0.892554862,0.999962927,0.044429246,,,,,
ENSG00000089157,RPLP0,0.434932416,0.091755666,0.999962927,0.45699246,,,,,
ENSG00000197969,VPS13A,-0.014369118,0.963540873,0.999962927,-0.056959802,,,,,
ENSG00000172575,RASGRP1,0.404507915,0.225980651,0.999962927,0.783648737,,,,,
ENSG00000111726,CMAS,0.14135296,0.353306753,0.999962927,0.122259758,,,,,
ENSG00000078053,AMPH,0.323132232,0.333075582,0.999962927,0.633797305,,,,,
ENSG00000124107,SLPI,0.393551942,0.238797411,0.999962927,0.747135628,,,,,
ENSG00000131437,KIF3A,0.361468046,0.200124246,0.999962927,0.487090515,,,,,
ENSG00000187189,TSPYL4,0.287823711,0.353458945,0.999962927,0.434441734,,,,,
ENSG00000107882,SUFU,0.090792486,0.706198103,0.999962927,0.113995534,,,,,
ENSG00000186212,SOWAHB,0.343199995,0.268564973,0.999962927,1.179975815,,,,,
ENSG00000152078,TMEM56,0.150629399,0.595612822,0.999962927,0.180564436,,,,,
ENSG00000095321,CRAT,0.106278475,0.656935772,0.999962927,0.071405835,,,,,
ENSG00000106330,MOSPD3,0.0518072,0.791534534,0.999962927,0.08471348,,,,,
ENSG00000147676,MAL2,0.232815256,0.485916791,0.999962927,0.502322565,,,,,
ENSG00000186010,NDUFA13,0.167422641,0.441637318,0.999962927,0.18028571,,,,,
ENSG00000134375,TIMM17A,0.256737747,0.211983087,0.999962927,0.278912831,,,,,
ENSG00000175221,MED16,0.059393342,0.745963859,0.999962927,0.089217435,,,,,
ENSG00000162852,CNST,0.215914714,0.444284862,0.999962927,0.27436015,,,,,
ENSG00000186047,DLEU7,0.373052249,0.245919048,0.999962927,0.526764398,,,,,
ENSG00000100934,SEC23A,0.280687396,0.308918506,0.999962927,0.361950884,,,,,
ENSG00000104093,DMXL2,0.380150796,0.234943144,0.999962927,0.61588206,,,,,
ENSG00000204264,PSMB8,0.39917877,0.198176644,0.999962927,0.4986167,,,,,
ENSG00000166596,CFAP52,-0.685102383,0.036513828,0.999962927,-1.218687686,,,,,
ENSG00000177674,AGTRAP,0.180464196,0.570095042,0.999962927,0.226843123,,,,,
ENSG00000168830,HTR1E,-0.014097633,0.9644536,0.999962927,-0.158129043,,,,,
ENSG00000178035,IMPDH2,0.328509184,0.055793456,0.999962927,0.329925485,,,,,
ENSG00000131408,NR1H2,-0.063032567,0.743787289,0.999962927,-0.059763755,,,,,
ENSG00000099949,LZTR1,-0.254077702,0.178107511,0.999962927,-0.244784379,,,,,
ENSG00000283529,AL035685.1,-0.086702406,0.786050538,0.999962927,-0.030845474,,,,,
ENSG00000126254,RBM42,0.1255628,0.349596378,0.999962927,0.15035856,,,,,
ENSG00000198780,FAM169A,0.19502828,0.478049622,0.999962927,0.239276116,,,,,
ENSG00000122644,ARL4A,0.030182122,0.895233207,0.999962927,0.028344411,,,,,
ENSG00000188643,S100A16,0.387266628,0.218362431,0.999962927,0.478895619,,,,,
ENSG00000136108,CKAP2,0.207411353,0.498935916,0.999962927,0.276352821,,,,,
ENSG00000104812,GYS1,0.225355112,0.266116419,0.999962927,0.257937239,,,,,
ENSG00000136908,DPM2,-0.030518699,0.861743076,0.999962927,-0.018200711,,,,,
ENSG00000140992,PDPK1,0.140988376,0.578953602,0.999962927,0.163799865,,,,,
ENSG00000111790,FGFR1OP2,-0.093780046,0.636861282,0.999962927,-0.119858158,,,,,
ENSG00000196172,ZNF681,0.074216232,0.788617537,0.999962927,0.037039664,,,,,
ENSG00000157106,SMG1,-0.015919628,0.941837155,0.999962927,-0.023322953,,,,,
ENSG00000049130,KITLG,0.243694562,0.447968717,0.999962927,0.490973471,,,,,
ENSG00000196715,VKORC1L1,0.011965697,0.935874001,0.999962927,-0.006246873,,,,,
ENSG00000137075,RNF38,0.020466863,0.926428887,0.999962927,0.015011565,,,,,
ENSG00000257058,AP001363.2,-0.302144206,0.357227004,0.999962927,-0.789853149,,,,,
ENSG00000168959,GRM5,0.277834079,0.405574814,0.999962927,0.438840101,,,,,
ENSG00000181894,ZNF329,0.123413468,0.518090804,0.999962927,0.123567553,,,,,
ENSG00000126003,PLAGL2,-0.104066115,0.590349516,0.999962927,-0.098569114,,,,,
ENSG00000099203,TMED1,0.014707142,0.952343857,0.999962927,-0.008836894,,,,,
ENSG00000104327,CALB1,0.204945768,0.539542873,0.999962927,0.412198643,,,,,
ENSG00000165434,PGM2L1,0.386787366,0.246486289,0.999962927,0.692993818,,,,,
ENSG00000138378,STAT4,0.280430905,0.40006367,0.999962927,0.532595768,,,,,
ENSG00000139973,SYT16,0.314315545,0.346640257,0.999962927,0.597971074,,,,,
ENSG00000159423,ALDH4A1,0.304209527,0.350040704,0.999962927,0.38616202,,,,,
ENSG00000170801,HTRA3,0.484224797,0.14745661,0.999962927,1.057481106,,,,,
ENSG00000122584,NXPH1,0.531266949,0.094617699,0.999962927,0.817204497,,,,,
ENSG00000255693,LINC02389,0.21891917,0.506716637,0.999962927,0.480428869,,,,,
ENSG00000107317,PTGDS,0.074682852,0.785593978,0.999962927,0.080717899,,,,,
ENSG00000138621,PPCDC,0.081402995,0.736284902,0.999962927,0.008000939,,,,,
ENSG00000130592,LSP1,0.452831134,0.160165767,0.999962927,0.756668092,,,,,
ENSG00000146083,RNF44,-0.044629781,0.846596612,0.999962927,-0.056766287,,,,,
ENSG00000087095,NLK,0.211721631,0.434675837,0.999962927,0.258821041,,,,,
ENSG00000099769,IGFALS,0.073855069,0.815048626,0.999962927,0.188893038,,,,,
ENSG00000167703,SLC43A2,0.581696225,0.008234909,0.98252421,0.639778421,,,,,
ENSG00000009694,TENM1,0.38115745,0.22775571,0.999962927,0.553386959,,,,,
ENSG00000162337,LRP5,-0.369059342,0.164538429,0.999962927,-0.461631568,,,,,
ENSG00000110987,BCL7A,0.088255353,0.754724694,0.999962927,0.077001815,,,,,
ENSG00000101439,CST3,0.362682986,0.256276005,0.999962927,0.479451533,,,,,
ENSG00000261617,LINC02177,0.410732113,0.218586243,0.999962927,0.748682988,,,,,
ENSG00000126947,ARMCX1,0.290969593,0.20355265,0.999962927,0.328490442,,,,,
ENSG00000061918,GUCY1B1,0.30376065,0.356624257,0.999962927,0.537829444,,,,,
ENSG00000100106,TRIOBP,0.285199799,0.347365078,0.999962927,0.296214019,,,,,
ENSG00000196730,DAPK1,0.143946547,0.6642987,0.999962927,0.235001864,,,,,
ENSG00000107593,PKD2L1,-0.080958782,0.806267216,0.999962927,-0.344092255,,,,,
ENSG00000285427,SOD2-OT1,0.214122962,0.509610618,0.999962927,0.225833171,,,,,
ENSG00000164619,BMPER,0.182769564,0.583420744,0.999962927,0.361714829,,,,,
ENSG00000251022,THAP9-AS1,0.153012171,0.551674367,0.999962927,0.170519935,,,,,
ENSG00000121440,PDZRN3,0.172941223,0.470377137,0.999962927,0.203986018,,,,,
ENSG00000143164,DCAF6,0.211893072,0.453254706,0.999962927,0.267924111,,,,,
ENSG00000233508,AL021395.1,0.134530392,0.68700869,0.999962927,0.192355394,,,,,
ENSG00000141971,MVB12A,0.09342312,0.673227624,0.999962927,0.087905252,,,,,
ENSG00000274370,AC130371.2,0.603398444,0.069330792,0.999962927,1.390343245,,,,,
ENSG00000104723,TUSC3,0.36592015,0.261783146,0.999962927,0.624788534,,,,,
ENSG00000145864,GABRB2,0.418254188,0.198840135,0.999962927,1.184068089,,,,,
ENSG00000198825,INPP5F,0.278298513,0.400506592,0.999962927,0.473277673,,,,,
ENSG00000177182,CLVS1,0.327853351,0.269941392,0.999962927,0.423538407,,,,,
ENSG00000072041,SLC6A15,0.270906766,0.397896433,0.999962927,0.393205748,,,,,
ENSG00000112992,NNT,0.398290387,0.105655756,0.999962927,0.469001584,,,,,
ENSG00000170325,PRDM10,0.034902437,0.879473492,0.999962927,0.029162957,,,,,
ENSG00000162694,EXTL2,0.308235959,0.355975503,0.999962927,0.616543252,,,,,
ENSG00000149305,HTR3B,0.031666435,0.923456289,0.999962927,0.112838649,,,,,
ENSG00000111912,NCOA7,-0.004178774,0.987076922,0.999962927,-0.018046138,,,,,
ENSG00000155966,AFF2,0.432263064,0.195463563,0.999962927,0.773860363,,,,,
ENSG00000155970,MICU3,0.420332404,0.207114074,0.999962927,0.859320181,,,,,
ENSG00000070729,CNGB1,0.25409265,0.412553548,0.999962927,1.108016148,,,,,
ENSG00000198832,SELENOM,0.411370992,0.06679634,0.999962927,0.443411234,,,,,
ENSG00000120820,GLT8D2,0.070605283,0.810931138,0.999962927,0.050561682,,,,,
ENSG00000133872,SARAF,0.302948366,0.061084515,0.999962927,0.271045337,,,,,
ENSG00000146374,RSPO3,0.052653538,0.870391834,0.999962927,0.028278613,,,,,
ENSG00000110888,CAPRIN2,0.142186205,0.627654995,0.999962927,0.153720264,,,,,
ENSG00000134686,PHC2,0.225336692,0.224517517,0.999962927,0.250132713,,,,,
ENSG00000134115,CNTN6,0.266836531,0.424350678,0.999962927,0.458056416,,,,,
ENSG00000164031,DNAJB14,0.393704435,0.137911132,0.999962927,0.484500261,,,,,
ENSG00000011677,GABRA3,0.085956268,0.796464056,0.999962927,0.055842687,,,,,
ENSG00000073910,FRY,0.295763328,0.22706847,0.999962927,0.351009169,,,,,
ENSG00000151952,TMEM132D,0.256859769,0.441835661,0.999962927,0.486226509,,,,,
ENSG00000078140,UBE2K,0.224271791,0.320607556,0.999962927,0.256417684,,,,,
ENSG00000186472,PCLO,0.384315297,0.249471166,0.999962927,0.689029141,,,,,
ENSG00000140743,AC092338.1,0.009747029,0.959690541,0.999962927,-0.022054131,,,,,
ENSG00000176194,CIDEA,0.164626538,0.617597817,0.999962927,0.364996091,,,,,
ENSG00000171953,ATPAF2,-0.003113601,0.983604925,0.999962927,0.044056538,,,,,
ENSG00000101335,MYL9,0.460653056,0.163459464,0.999962927,0.789779223,,,,,
ENSG00000171724,VAT1L,0.13344417,0.627756496,0.999962927,0.160053499,,,,,
ENSG00000155511,GRIA1,-0.016662715,0.959363185,0.999962927,-0.112146519,,,,,
ENSG00000168000,BSCL2,0.231029709,0.455294866,0.999962927,0.280002817,,,,,
ENSG00000115840,SLC25A12,0.20841665,0.528749827,0.999962927,0.298421574,,,,,
ENSG00000178394,HTR1A,0.066719566,0.838761463,0.999962927,0.347028662,,,,,
ENSG00000204310,AGPAT1,0.149430209,0.445166907,0.999962927,0.13779752,,,,,
ENSG00000068079,IFI35,0.262032223,0.400894596,0.999962927,0.258985032,,,,,
ENSG00000073464,CLCN4,-0.238739671,0.400090267,0.999962927,-0.322106025,,,,,
ENSG00000087266,SH3BP2,0.237091951,0.433950108,0.999962927,0.308227724,,,,,
ENSG00000131669,NINJ1,-0.006431758,0.974684643,0.999962927,-0.026245932,,,,,
ENSG00000146677,AC004453.1,-0.01852173,0.95543189,0.999962927,-0.095938589,,,,,
ENSG00000131779,PEX11B,0.25456833,0.349170508,0.999962927,0.309610089,,,,,
ENSG00000186260,MRTFB,0.389265302,0.191791159,0.999962927,0.529929814,,,,,
ENSG00000176871,WSB2,0.042618994,0.775408615,0.999962927,0.022314178,,,,,
ENSG00000137161,CNPY3,-0.063040539,0.740200883,0.999962927,-0.06034931,,,,,
ENSG00000163399,ATP1A1,0.380402731,0.237561815,0.999962927,0.596629763,,,,,
ENSG00000109184,DCUN1D4,-0.016049479,0.949571479,0.999962927,-0.027869826,,,,,
ENSG00000120896,SORBS3,0.025668808,0.916164416,0.999962927,0.00853817,,,,,
ENSG00000158301,GPRASP2,0.402814102,0.222774971,0.999962927,0.684384493,,,,,
ENSG00000154917,RAB6B,0.210624158,0.494278227,0.999962927,0.261708751,,,,,
ENSG00000280649,AC245100.8,0.146287303,0.567704021,0.999962927,0.233206716,,,,,
ENSG00000116663,FBXO6,0.038171528,0.852112011,0.999962927,0.045501165,,,,,
ENSG00000035687,ADSS,0.029130104,0.869510066,0.999962927,0.015018259,,,,,
ENSG00000273124,AL365434.2,0.012881223,0.969265849,0.999962927,0.086436392,,,,,
ENSG00000229425,AJ009632.2,0.050891579,0.868844765,0.999962927,0.167699228,,,,,
ENSG00000186908,ZDHHC17,0.136596457,0.634167554,0.999962927,0.177622724,,,,,
ENSG00000014641,MDH1,0.426999667,0.199581609,0.999962927,0.80803452,,,,,
ENSG00000113070,HBEGF,0.295898392,0.24331107,0.999962927,0.238770852,,,,,
ENSG00000118307,CASC1,-0.128172016,0.692013166,0.999962927,-0.257535041,,,,,
ENSG00000119125,GDA,0.349443816,0.295337728,0.999962927,0.669801989,,,,,
ENSG00000182013,PNMA8A,0.296217126,0.361861536,0.999962927,0.43507184,,,,,
ENSG00000175874,CREG2,0.463361904,0.161349321,0.999962927,0.769198393,,,,,
ENSG00000135333,EPHA7,0.198594564,0.546537243,0.999962927,0.269845272,,,,,
ENSG00000176749,CDK5R1,0.267327495,0.423046406,0.999962927,0.47124101,,,,,
ENSG00000185745,IFIT1,0.125459179,0.636949019,0.999962927,0.157081772,,,,,
ENSG00000048540,LMO3,-0.276315816,0.305214838,0.999962927,-0.350998666,,,,,
ENSG00000156642,NPTN,0.386839572,0.246810836,0.999962927,0.832962332,,,,,
ENSG00000176046,NUPR1,-0.251285535,0.440991974,0.999962927,-0.438098795,,,,,
ENSG00000133433,GSTT2B,0.116450904,0.726002029,0.999962927,0.154262083,,,,,
ENSG00000176204,LRRTM4,0.129345455,0.689540043,0.999962927,0.184499621,,,,,
ENSG00000160789,LMNA,0.341055874,0.131667969,0.999962927,0.366883724,,,,,
ENSG00000162300,ZFPL1,-0.110888783,0.408326096,0.999962927,-0.091603328,,,,,
ENSG00000100038,TOP3B,-0.475942103,0.079385178,0.999962927,-0.58736512,,,,,
