gene,gene_name,BA20_THp_HA_vs_AD.l2fc,BA20_THp_HA_vs_AD.pval,BA20_THp_HA_vs_AD.padj,BA20_THp_HA_vs_AD.raw_l2fc,,,,,
ENSG00000140497,SCAMP2,-0.042158346,0.8562817,0.926065787,-0.05952906,,,,,
ENSG00000175395,ZNF25,0.337294416,0.199528269,0.431546897,0.438301028,,,,,
ENSG00000166503,HDGFL3,-0.318210035,0.04199359,0.206838938,-0.319944731,,,,,
ENSG00000152518,ZFP36L2,-0.18228832,0.457860033,0.672022867,-0.223089479,,,,,
ENSG00000277954,AC092376.2,0.241961966,0.466457892,0.679029345,0.278297971,,,,,
ENSG00000050030,NEXMIF,0.753420025,0.039114855,0.20094298,0.992683005,,,,,
ENSG00000198420,TCAF1,0.297527264,0.252898185,0.488445797,0.353453295,,,,,
ENSG00000146267,FAXC,0.720300533,0.037676788,0.1982817,0.874620425,,,,,
ENSG00000198925,ATG9A,0.258086622,0.328241974,0.560364029,0.294087728,,,,,
ENSG00000197860,SGTB,0.316145842,0.329493696,0.561633086,0.3881028,,,,,
ENSG00000100865,CINP,0.191364986,0.033261159,0.186346164,0.19948012,,,,,
ENSG00000107758,PPP3CB,0.347174123,0.243403519,0.479154026,0.415180889,,,,,
ENSG00000099860,GADD45B,0.345286607,0.333689547,0.565688877,0.334965615,,,,,
ENSG00000124198,ARFGEF2,0.019289219,0.940197974,0.970651848,0.028986446,,,,,
ENSG00000178074,C2orf69,0.200737439,0.491495037,0.698580649,0.239811367,,,,,
ENSG00000170579,DLGAP1,0.757289476,0.046074431,0.215110605,1.013194643,,,,,
ENSG00000240207,AC080013.1,0.802044072,0.017903151,,1.100271879,,,,,
ENSG00000086289,EPDR1,0.803111017,0.027322281,0.172832966,1.040691709,,,,,
ENSG00000101443,WFDC2,0.543563474,0.059435634,0.239354201,0.679609717,,,,,
ENSG00000117632,STMN1,0.01023513,0.97000102,0.985938964,0.033545653,,,,,
ENSG00000136267,DGKB,0.599124238,0.101267277,0.305447709,0.703505516,,,,,
ENSG00000225684,FAM225B,0.523582255,0.194533731,,1.044897678,,,,,
ENSG00000107295,SH3GL2,0.710737953,0.070593064,0.259281066,0.989657059,,,,,
ENSG00000179603,GRM8,0.761188752,0.029718848,,0.954764575,,,,,
ENSG00000267541,MTCO2P2,-0.291308115,0.485876047,,-0.50559691,,,,,
ENSG00000184470,TXNRD2,0.30108759,0.092572116,0.294651886,0.335636481,,,,,
ENSG00000168438,CDC40,0.309970817,0.286578484,0.521200721,0.339473929,,,,,
ENSG00000121481,RNF2,0.105350095,0.706649379,0.841855297,0.0999081,,,,,
ENSG00000140798,ABCC12,0.994155128,0.012117606,,1.521850275,,,,,
ENSG00000151835,SACS,0.190148003,0.526740065,0.723004169,0.218638177,,,,,
ENSG00000063660,GPC1,0.596024772,4.75E-04,0.03483904,0.622737453,,,,,
ENSG00000061676,NCKAP1,0.148646788,0.539575784,0.731529313,0.186992814,,,,,
ENSG00000155097,ATP6V1C1,0.35505107,0.224997054,0.460611405,0.412326376,,,,,
ENSG00000258920,FOXN3-AS1,0.063088398,0.848846335,,0.125424528,,,,,
ENSG00000198931,APRT,0.173246787,0.377325102,0.604824618,0.176023337,,,,,
ENSG00000173482,PTPRM,-0.114492279,0.603537796,0.776665675,-0.139392854,,,,,
ENSG00000180773,SLC36A4,0.265111787,0.163032605,0.385740383,0.326295575,,,,,
ENSG00000165704,HPRT1,0.649287388,0.087219486,0.285224368,0.822849698,,,,,
ENSG00000129636,ITFG1,0.574382953,0.089850036,0.289225774,0.732483659,,,,,
ENSG00000074527,NTN4,0.5530332,0.057451121,0.23517732,0.659458293,,,,,
ENSG00000068831,RASGRP2,-0.21873476,0.443021761,0.660832847,-0.339523213,,,,,
ENSG00000256940,AP001453.2,0.595967543,0.133801091,,0.783334259,,,,,
ENSG00000168887,C2orf68,-0.474593575,0.032817557,0.185511678,-0.531887767,,,,,
ENSG00000216863,LY86-AS1,0.627361411,0.098786223,0.302265196,0.821155525,,,,,
ENSG00000155961,RAB39B,0.175061148,0.547878952,0.73743314,0.24470569,,,,,
ENSG00000100211,CBY1,-0.309037261,0.107153057,0.315717563,-0.353520502,,,,,
ENSG00000164442,CITED2,0.419430322,0.1852394,0.41356205,0.549166659,,,,,
ENSG00000118733,OLFM3,0.712161014,0.085245544,0.281873535,1.180297204,,,,,
ENSG00000107518,ATRNL1,0.555245671,0.149710806,0.369493128,0.687978219,,,,,
ENSG00000128283,CDC42EP1,-0.826361329,0.003982207,0.078026498,-0.993110167,,,,,
ENSG00000154162,CDH12,0.626657177,0.133104112,,1.155074061,,,,,
ENSG00000177951,BET1L,-0.007749732,0.950507508,0.976694262,-0.032406029,,,,,
ENSG00000143194,MAEL,0.664123523,0.061230732,,0.891698922,,,,,
ENSG00000072201,LNX1,0.612252141,0.12582546,0.340797953,0.807955865,,,,,
ENSG00000119559,C19orf25,0.142033879,0.50074545,0.705811264,0.150182149,,,,,
ENSG00000105298,CACTIN,-0.040469043,0.78594948,0.890303906,-0.050819309,,,,,
ENSG00000005007,UPF1,0.14598126,0.294043973,0.528377564,0.153105816,,,,,
ENSG00000160213,CSTB,0.281630131,0.178515297,0.404360298,0.301220345,,,,,
ENSG00000140280,LYSMD2,0.267641662,0.296666563,0.530237909,0.291791232,,,,,
ENSG00000137275,RIPK1,-0.145864954,0.420955766,0.642983707,-0.211151968,,,,,
ENSG00000204186,ZDBF2,0.404403483,0.213278397,0.446751206,0.501507338,,,,,
ENSG00000178974,FBXO34,0.237267347,0.457344783,0.671869863,0.284205395,,,,,
ENSG00000260401,AP002761.4,0.25315657,0.45172967,,0.349850315,,,,,
ENSG00000139874,SSTR1,1.022501508,3.23E-04,0.029561801,1.16609582,,,,,
ENSG00000135932,CAB39,-0.199451939,0.166516767,0.390898989,-0.202581822,,,,,
ENSG00000215908,CROCCP2,-0.217072471,0.241031956,0.476571322,-0.226672373,,,,,
ENSG00000271824,SMIM32,0.326352078,0.430440866,0.650557755,0.459016909,,,,,
ENSG00000068001,HYAL2,-0.358927671,0.286538233,0.521200721,-0.622916744,,,,,
ENSG00000132872,SYT4,0.778644723,0.05733009,0.234961777,1.178507874,,,,,
ENSG00000174145,NWD2,0.538577102,0.197404725,0.428619098,1.015372707,,,,,
ENSG00000235436,DPY19L2P4,0.573781181,0.137547573,,0.866383365,,,,,
ENSG00000205155,PSENEN,0.389343941,0.04828678,0.219843774,0.404625181,,,,,
ENSG00000198830,HMGN2,0.336821844,0.05734249,0.234961777,0.292045406,,,,,
ENSG00000102007,PLP2,0.282056591,0.402374699,0.628978578,0.331804292,,,,,
ENSG00000152818,UTRN,-0.129828133,0.443591835,0.661336851,-0.107723379,,,,,
ENSG00000186577,SMIM29,0.498932457,0.095517068,0.298283565,0.594712298,,,,,
ENSG00000164687,FABP5,1.234904875,,,1.722939905,,,,,
ENSG00000141574,SECTM1,0.484557294,0.236445331,,0.65278741,,,,,
ENSG00000169432,SCN9A,0.620823399,0.070958656,,0.838945593,,,,,
ENSG00000187837,HIST1H1C,-0.159012227,0.581170968,0.761696711,-0.175227517,,,,,
ENSG00000228824,MIR4500HG,0.110596698,0.782813987,,0.117846894,,,,,
ENSG00000171621,SPSB1,-0.85130261,0.003075483,0.072222503,-0.99392386,,,,,
ENSG00000186106,ANKRD46,0.170690748,0.463594496,0.676852017,0.216217162,,,,,
ENSG00000112186,CAP2,0.609228756,0.137560812,0.35554448,0.891170035,,,,,
ENSG00000158710,TAGLN2,-0.123969594,0.719400953,0.850014739,-0.2790551,,,,,
ENSG00000107282,APBA1,0.352384139,0.274432695,0.509960252,0.401483593,,,,,
ENSG00000175582,RAB6A,0.017135056,0.925449818,0.96460158,0.028820356,,,,,
ENSG00000019505,SYT13,0.660132194,0.096570969,0.300000301,0.876700565,,,,,
ENSG00000115966,ATF2,0.01469187,0.945859811,0.97392146,0.052846979,,,,,
ENSG00000177337,DLGAP1-AS1,-0.309328482,0.294929864,0.528968713,-0.328070329,,,,,
ENSG00000104164,BLOC1S6,-0.044232841,0.792843452,0.893592868,-0.029844503,,,,,
ENSG00000175471,MCTP1,0.428503335,0.227800567,0.463580745,0.533086557,,,,,
ENSG00000279561,AL845472.2,0.234266504,0.515655838,,0.321259718,,,,,
ENSG00000178150,ZNF114,0.42153834,0.227074369,,0.558504754,,,,,
ENSG00000145824,CXCL14,1.024486241,1.95E-04,0.026110988,1.148979173,,,,,
ENSG00000013392,RWDD2A,0.464498739,0.071206941,0.260105835,0.540056675,,,,,
ENSG00000177663,IL17RA,0.029580614,0.892725125,0.947766814,-0.016063761,,,,,
ENSG00000148308,GTF3C5,-0.241530068,0.147969669,0.367208138,-0.282246898,,,,,
ENSG00000123989,CHPF,0.842981958,2.32E-04,0.026551394,0.931661581,,,,,
ENSG00000152932,RAB3C,0.732628383,0.065690265,0.250428909,1.03095047,,,,,
ENSG00000133401,PDZD2,-0.136479504,0.458302874,0.672358695,-0.089785823,,,,,
ENSG00000058262,SEC61A1,0.234060213,0.217729815,0.451679174,0.228696451,,,,,
ENSG00000214087,ARL16,0.2432242,0.207390452,0.440291974,0.265031144,,,,,
ENSG00000072657,TRHDE,0.373613563,0.356275561,0.585122179,0.441468794,,,,,
ENSG00000233175,AC008105.1,0.375441588,0.319810891,0.553093495,0.466328976,,,,,
ENSG00000107281,NPDC1,0.399323739,0.021866809,0.157342114,0.407216149,,,,,
ENSG00000165023,DIRAS2,0.908038336,0.021175028,0.154924144,1.3410392,,,,,
ENSG00000187676,B3GLCT,-0.096660876,0.670467869,0.818827499,-0.079898396,,,,,
ENSG00000142798,HSPG2,-0.034457381,0.915763208,0.960047976,-0.186887079,,,,,
ENSG00000134470,IL15RA,-0.325755212,0.367168736,,-0.567961832,,,,,
ENSG00000007171,NOS2,-0.019903222,0.956623085,,-0.007686914,,,,,
ENSG00000183775,KCTD16,0.378126286,0.299617975,0.532948522,0.378566809,,,,,
ENSG00000178385,PLEKHM3,-0.087857572,0.738419031,0.8621018,-0.080991539,,,,,
ENSG00000186469,GNG2,0.323238911,0.371607122,0.599615308,0.322165628,,,,,
ENSG00000184613,NELL2,0.704272007,0.09129343,0.291972909,1.254790723,,,,,
ENSG00000198736,MSRB1,0.267814524,0.221108123,0.455933138,0.284523463,,,,,
ENSG00000156011,PSD3,0.051619729,0.862895994,0.929195324,0.033945614,,,,,
ENSG00000089157,RPLP0,0.078376309,0.746596377,0.866957863,0.02682919,,,,,
ENSG00000197969,VPS13A,0.588990416,0.067861156,0.254350848,0.6915092,,,,,
ENSG00000172575,RASGRP1,0.548820553,0.177330651,0.402495696,0.828783087,,,,,
ENSG00000111726,CMAS,-0.092201041,0.615439597,0.78384013,-0.099272742,,,,,
ENSG00000078053,AMPH,0.659435066,0.082298947,0.277556417,0.844953943,,,,,
ENSG00000124107,SLPI,-0.303072457,0.450515586,,-0.454640917,,,,,
ENSG00000131437,KIF3A,0.294150118,0.195597215,0.426408134,0.327931881,,,,,
ENSG00000187189,TSPYL4,0.285359251,0.293670433,0.52800189,0.327848183,,,,,
ENSG00000107882,SUFU,-0.038657717,0.835011497,0.914093366,-0.047962929,,,,,
ENSG00000186212,SOWAHB,0.68910737,0.099254946,,1.451900788,,,,,
ENSG00000152078,TMEM56,0.479728337,0.080471135,0.27465014,0.479818763,,,,,
ENSG00000095321,CRAT,0.338745083,0.073314259,0.262282498,0.351043638,,,,,
ENSG00000106330,MOSPD3,0.077044181,0.685589593,0.827341513,0.09303139,,,,,
ENSG00000147676,MAL2,0.610248058,0.125098043,0.339929987,0.86837882,,,,,
ENSG00000186010,NDUFA13,0.246759769,0.171702561,0.396592846,0.237960934,,,,,
ENSG00000134375,TIMM17A,0.097027721,0.487784251,0.696194527,0.119673843,,,,,
ENSG00000175221,MED16,0.061669128,0.681980117,0.825343567,0.071625521,,,,,
ENSG00000162852,CNST,0.278238995,0.250660215,0.48657814,0.338206384,,,,,
ENSG00000186047,DLEU7,0.42467499,0.171969843,0.396867191,0.503385507,,,,,
ENSG00000100934,SEC23A,0.425224142,0.10802565,0.317152467,0.477169557,,,,,
ENSG00000104093,DMXL2,0.684880904,0.038452106,0.199765566,0.82253217,,,,,
ENSG00000204264,PSMB8,-0.025062606,0.92996482,0.965861425,-0.068886405,,,,,
ENSG00000166596,CFAP52,0.023450888,0.953695997,,0.020050731,,,,,
ENSG00000177674,AGTRAP,0.103981029,0.723465728,0.852464644,0.040151584,,,,,
ENSG00000168830,HTR1E,0.36614503,0.38110298,,0.654303828,,,,,
ENSG00000178035,IMPDH2,0.212800559,0.30648989,0.539238438,0.203288944,,,,,
ENSG00000131408,NR1H2,-0.041300964,0.810158626,0.901485655,-0.050588376,,,,,
ENSG00000099949,LZTR1,-0.095210667,0.516986259,0.716972902,-0.112896133,,,,,
ENSG00000283529,AL035685.1,0.414315877,0.188378907,,0.616484579,,,,,
ENSG00000126254,RBM42,0.145518592,0.323881845,0.557009358,0.146242174,,,,,
ENSG00000198780,FAM169A,0.230410511,0.327412374,0.55976626,0.31356567,,,,,
ENSG00000122644,ARL4A,-0.017888117,0.938864123,0.970307248,-0.008422255,,,,,
ENSG00000188643,S100A16,0.42272898,0.169718999,0.394002112,0.484521465,,,,,
ENSG00000136108,CKAP2,0.05521289,0.800155422,0.896802277,0.088659541,,,,,
ENSG00000104812,GYS1,0.332755636,0.099474228,0.302980313,0.362714324,,,,,
ENSG00000136908,DPM2,0.068639251,0.626743472,0.791844391,0.063486227,,,,,
ENSG00000140992,PDPK1,0.109370723,0.672909245,0.820159932,0.116992722,,,,,
ENSG00000111790,FGFR1OP2,-0.022505643,0.904304084,0.954247132,-0.022189196,,,,,
ENSG00000196172,ZNF681,0.218094776,0.452836755,,0.256002438,,,,,
ENSG00000157106,SMG1,-0.108245596,0.533977147,0.727690223,-0.114450388,,,,,
ENSG00000049130,KITLG,0.368989489,0.275423397,0.511139921,0.515218045,,,,,
ENSG00000196715,VKORC1L1,-0.042362003,0.734054037,0.859107475,-0.047188165,,,,,
ENSG00000137075,RNF38,-0.038930732,0.857352138,0.926556071,-0.011533854,,,,,
ENSG00000257058,AP001363.2,0.275737201,0.493054976,,0.628670708,,,,,
ENSG00000168959,GRM5,0.940754917,0.014053093,0.129783625,1.209898664,,,,,
ENSG00000181894,ZNF329,-0.212008642,0.156586342,0.378698045,-0.22596454,,,,,
ENSG00000126003,PLAGL2,0.149033747,0.546113671,0.736418496,0.184447802,,,,,
ENSG00000099203,TMED1,0.020146731,0.912173344,0.958061643,0.001667198,,,,,
ENSG00000104327,CALB1,0.576265258,0.118696471,,0.801984676,,,,,
ENSG00000165434,PGM2L1,0.981486884,0.012097557,0.122460271,1.365870705,,,,,
ENSG00000138378,STAT4,0.780692208,0.039863902,0.202472144,1.085391223,,,,,
ENSG00000139973,SYT16,0.629626199,0.115319683,0.327115482,0.878613687,,,,,
ENSG00000159423,ALDH4A1,0.511601585,0.080984567,0.275432983,0.585300344,,,,,
ENSG00000170801,HTRA3,0.557908163,0.163322052,,0.801311436,,,,,
ENSG00000122584,NXPH1,0.788522944,0.014817528,0.132613404,0.92451373,,,,,
ENSG00000255693,LINC02389,0.37073574,0.341527871,,0.463815172,,,,,
ENSG00000107317,PTGDS,-0.105489287,0.661814595,0.813179032,-0.141578137,,,,,
ENSG00000138621,PPCDC,0.012700831,0.960360513,0.981194196,0.028869655,,,,,
ENSG00000130592,LSP1,0.073469742,0.819044597,0.906116402,0.109310368,,,,,
ENSG00000146083,RNF44,0.25514652,0.18357775,0.412124646,0.274276771,,,,,
ENSG00000087095,NLK,0.018763236,0.941817213,0.971745246,0.038145821,,,,,
ENSG00000099769,IGFALS,0.146689335,0.68653713,,0.229718929,,,,,
ENSG00000167703,SLC43A2,0.987931594,2.06E-04,0.026551394,1.143625694,,,,,
ENSG00000009694,TENM1,0.810750994,0.025353856,0.167050404,1.031970124,,,,,
ENSG00000162337,LRP5,0.032175233,0.869202165,0.932050344,0.016571557,,,,,
ENSG00000110987,BCL7A,0.109516602,0.650990733,0.807620233,0.138121637,,,,,
ENSG00000101439,CST3,0.352007687,0.143353129,0.36189014,0.380679915,,,,,
ENSG00000261617,LINC02177,-0.169097277,0.656149396,0.809404379,-0.285904329,,,,,
ENSG00000126947,ARMCX1,0.247429144,0.319947185,0.553129033,0.286407834,,,,,
ENSG00000061918,GUCY1B1,0.703885649,0.043894012,0.210370083,0.859295413,,,,,
ENSG00000100106,TRIOBP,-0.160666106,0.544410057,0.734887345,-0.234068454,,,,,
ENSG00000196730,DAPK1,0.411117697,0.19796233,0.429480866,0.497055701,,,,,
ENSG00000107593,PKD2L1,0.326016224,0.42674228,,0.530852965,,,,,
ENSG00000285427,SOD2-OT1,-0.079667091,0.828700091,,-0.005187968,,,,,
ENSG00000164619,BMPER,0.66109268,0.087175977,0.285153349,0.899150751,,,,,
ENSG00000251022,THAP9-AS1,0.050366563,0.857609367,0.926684163,0.010667204,,,,,
ENSG00000121440,PDZRN3,0.115160765,0.593789846,0.769490828,0.121616378,,,,,
ENSG00000143164,DCAF6,0.161336765,0.543318124,0.733833698,0.197526222,,,,,
ENSG00000233508,AL021395.1,0.630834131,0.097543944,0.300966071,0.893763306,,,,,
ENSG00000141971,MVB12A,-0.02937708,0.896751953,0.94970275,-0.043651742,,,,,
ENSG00000274370,AC130371.2,0.504410923,0.212686836,,0.873308376,,,,,
ENSG00000104723,TUSC3,0.707398177,0.060669871,0.24129708,0.902521299,,,,,
ENSG00000145864,GABRB2,0.679750798,0.103365253,0.309054936,1.225785741,,,,,
ENSG00000198825,INPP5F,0.551239055,0.099398894,0.302939982,0.711203801,,,,,
ENSG00000177182,CLVS1,0.020094916,0.948255775,0.975358083,0.059068488,,,,,
ENSG00000072041,SLC6A15,0.184424905,0.582392421,0.762401214,0.280855886,,,,,
ENSG00000112992,NNT,0.499219025,0.06209844,0.244550262,0.536231932,,,,,
ENSG00000170325,PRDM10,-0.236366881,0.256886117,0.49155267,-0.263191673,,,,,
ENSG00000162694,EXTL2,0.426533796,0.205593429,0.438902684,0.537430318,,,,,
ENSG00000149305,HTR3B,0.965629925,0.015712495,,1.521063061,,,,,
ENSG00000111912,NCOA7,-0.284572987,0.243449834,0.479154026,-0.272176546,,,,,
ENSG00000155966,AFF2,0.411668658,0.300645997,0.53399333,0.528399674,,,,,
ENSG00000155970,MICU3,0.315500545,0.408377385,0.633162316,0.37609844,,,,,
ENSG00000070729,CNGB1,0.828794393,0.01597019,,1.076980946,,,,,
ENSG00000198832,SELENOM,0.365429352,0.050434697,0.223358475,0.371000064,,,,,
ENSG00000120820,GLT8D2,0.504246452,0.135460471,,0.647649468,,,,,
ENSG00000133872,SARAF,0.203772642,0.214201594,0.44776215,0.232155802,,,,,
ENSG00000146374,RSPO3,0.571305085,0.168053157,,1.001251476,,,,,
ENSG00000110888,CAPRIN2,0.289200173,0.272665218,0.508422082,0.326391825,,,,,
ENSG00000134686,PHC2,-0.188247358,0.322635349,0.555619736,-0.23204256,,,,,
ENSG00000134115,CNTN6,0.511831301,0.212985463,,0.86439507,,,,,
ENSG00000164031,DNAJB14,0.22579316,0.366550691,0.594109735,0.26506151,,,,,
ENSG00000011677,GABRA3,0.777148143,0.041799818,0.206175403,0.991708355,,,,,
ENSG00000073910,FRY,0.025936155,0.922666592,0.963629123,0.039535846,,,,,
ENSG00000151952,TMEM132D,0.849016178,0.023085774,0.161284406,1.096190212,,,,,
ENSG00000078140,UBE2K,0.054853208,0.791847344,0.893176254,0.087291863,,,,,
ENSG00000186472,PCLO,0.776289447,0.04448328,0.211256053,1.033387183,,,,,
ENSG00000140743,AC092338.1,-0.218465629,0.254839021,0.48938761,-0.227389624,,,,,
ENSG00000176194,CIDEA,0.747543507,0.071207686,,1.402416477,,,,,
ENSG00000171953,ATPAF2,0.073803526,0.711258101,0.84470987,0.107319408,,,,,
ENSG00000101335,MYL9,-0.092715241,0.792948785,0.893592868,-0.273574534,,,,,
ENSG00000171724,VAT1L,0.806982786,0.015630668,0.135136488,1.005134019,,,,,
ENSG00000155511,GRIA1,0.742934792,0.04816607,0.21971228,0.938485127,,,,,
ENSG00000168000,BSCL2,0.372432381,0.186593277,0.415335561,0.431132698,,,,,
ENSG00000115840,SLC25A12,0.537540529,0.099422869,0.302939982,0.620248408,,,,,
ENSG00000178394,HTR1A,0.697054879,0.086153851,,1.242691131,,,,,
ENSG00000204310,AGPAT1,0.159927272,0.261429107,0.495469769,0.135852958,,,,,
ENSG00000068079,IFI35,0.081293792,0.776266424,0.884654712,0.057579708,,,,,
ENSG00000073464,CLCN4,-0.191280658,0.475111874,0.686466788,-0.204995408,,,,,
ENSG00000087266,SH3BP2,0.446692474,0.093100034,0.295169327,0.48755923,,,,,
ENSG00000131669,NINJ1,0.033736278,0.866552335,0.930636185,0.035218406,,,,,
ENSG00000146677,AC004453.1,-0.218570409,0.54214755,,-0.400915153,,,,,
ENSG00000131779,PEX11B,0.211477886,0.406616055,0.632061858,0.249073786,,,,,
ENSG00000186260,MRTFB,0.44892014,0.205646655,0.438902684,0.600831233,,,,,
ENSG00000176871,WSB2,0.16695209,0.326316567,0.558862082,0.217332265,,,,,
ENSG00000137161,CNPY3,-0.009929538,0.956735838,0.979309351,-0.028125371,,,,,
ENSG00000163399,ATP1A1,0.579287754,0.071377179,0.260442892,0.724583152,,,,,
ENSG00000109184,DCUN1D4,0.080216695,0.658903644,0.811303952,0.09205886,,,,,
ENSG00000120896,SORBS3,-0.220533257,0.316076614,0.549220881,-0.288075412,,,,,
ENSG00000158301,GPRASP2,0.724754443,0.035312903,0.192309698,0.908981753,,,,,
ENSG00000154917,RAB6B,0.507411615,0.082566662,0.277821581,0.567375776,,,,,
ENSG00000280649,AC245100.8,0.056749124,0.815806096,,0.152867373,,,,,
ENSG00000116663,FBXO6,0.245773116,0.204931576,0.438118677,0.291140589,,,,,
ENSG00000035687,ADSS,-0.24536205,0.23319986,0.468714882,-0.241829506,,,,,
ENSG00000273124,AL365434.2,-0.453742228,0.219544382,,-0.452022555,,,,,
ENSG00000229425,AJ009632.2,0.753274299,0.070128534,,1.425405504,,,,,
ENSG00000186908,ZDHHC17,0.188924251,0.438919869,0.657641544,0.217029365,,,,,
ENSG00000014641,MDH1,0.811239023,0.019930749,0.15006353,1.002237479,,,,,
ENSG00000113070,HBEGF,-0.401470486,0.126434906,0.341711814,-0.582807963,,,,,
ENSG00000118307,CASC1,0.310709602,0.386963562,,0.423756183,,,,,
ENSG00000119125,GDA,0.951118142,0.019099471,0.148590151,1.452937503,,,,,
ENSG00000182013,PNMA8A,0.73964589,0.031775031,0.183551183,0.868270594,,,,,
ENSG00000175874,CREG2,0.633178337,0.096686881,0.300030215,0.85611734,,,,,
ENSG00000135333,EPHA7,0.718988637,0.056949642,0.234719654,0.992800523,,,,,
ENSG00000176749,CDK5R1,0.521925961,0.171886617,0.396793359,0.632148638,,,,,
ENSG00000185745,IFIT1,0.440512678,0.167594473,0.391808487,0.558858553,,,,,
ENSG00000048540,LMO3,0.246870179,0.377798649,0.605438421,0.280585185,,,,,
ENSG00000156642,NPTN,0.709998619,0.066892851,0.252496257,0.937771122,,,,,
ENSG00000176046,NUPR1,-0.127831164,0.727791589,0.855754423,-0.18045929,,,,,
ENSG00000133433,GSTT2B,0.418261775,0.254818355,,0.595091878,,,,,
ENSG00000176204,LRRTM4,0.726596307,0.039284163,0.201236152,0.927759044,,,,,
ENSG00000160789,LMNA,-0.211973625,0.345451799,0.575882816,-0.269451768,,,,,
ENSG00000162300,ZFPL1,-0.097831916,0.469627118,0.681342628,-0.103195026,,,,,
ENSG00000100038,TOP3B,-0.260444913,0.33674691,0.568005107,-0.31027424,,,,,
ENSG00000149243,KLHL35,0.65647451,0.027596435,0.173608084,0.817227586,,,,,
ENSG00000142227,EMP3,-0.01507264,0.961217316,0.981490584,-0.03232362,,,,,
ENSG00000100422,CERK,-0.178124524,0.31837916,0.551889472,-0.184391645,,,,,
ENSG00000173846,PLK3,-0.004113738,0.989284907,0.995631129,-0.111414548,,,,,
ENSG00000131094,C1QL1,0.63606383,0.031000899,0.182160955,0.750315078,,,,,
ENSG00000133048,CHI3L1,1.059429551,0.010492587,0.116092315,2.926343835,,,,,
ENSG00000136153,LMO7,0.507110068,0.179324376,0.405368349,0.687945194,,,,,
ENSG00000084731,KIF3C,-0.015764714,0.954503035,0.978796058,0.008947708,,,,,
ENSG00000196208,GREB1,0.364728436,0.224588475,0.46026859,0.390402068,,,,,
ENSG00000184867,ARMCX2,0.451686059,0.142239397,0.360471227,0.520885701,,,,,
ENSG00000036257,CUL3,-0.234707052,0.082373539,0.277597788,-0.235473162,,,,,
ENSG00000245848,CEBPA,-0.178936174,0.536379343,0.729475906,-0.190659744,,,,,
ENSG00000109610,SOD3,0.313350262,0.372499526,0.600113174,0.398736786,,,,,
