gene,gene_name,BA17_SNp_HA_vs_AD.l2fc,BA17_SNp_HA_vs_AD.pval,BA17_SNp_HA_vs_AD.padj,BA17_SNp_HA_vs_AD.raw_l2fc,,,,,
ENSG00000104368,PLAT,0.813251605,0.004375947,0.999804227,1.150245562,,,,,
ENSG00000115252,PDE1A,-0.06587611,0.834644428,0.999804227,-0.212140478,,,,,
ENSG00000215193,PEX26,-0.021949218,0.892680543,0.999804227,-0.02076,,,,,
ENSG00000231528,FAM225A,0.181951008,0.558092281,0.999804227,0.293585008,,,,,
ENSG00000163359,COL6A3,0.294794599,0.320219851,0.999804227,1.105461399,,,,,
ENSG00000273604,EPOP,-0.266419942,0.312436621,0.999804227,-0.395785984,,,,,
ENSG00000140497,SCAMP2,0.055550904,0.82785391,0.999804227,0.060244017,,,,,
ENSG00000175395,ZNF25,0.207341301,0.455142677,0.999804227,0.288949388,,,,,
ENSG00000166503,HDGFL3,-0.140926789,0.492704665,0.999804227,-0.17344252,,,,,
ENSG00000152518,ZFP36L2,-0.060004216,0.822922936,0.999804227,-0.06651138,,,,,
ENSG00000277954,AC092376.2,0.095674055,0.761390865,0.999804227,0.124817526,,,,,
ENSG00000050030,NEXMIF,0.141279466,0.637134106,0.999804227,0.156795821,,,,,
ENSG00000198420,TCAF1,0.415420982,0.126888139,0.999804227,0.537747248,,,,,
ENSG00000146267,FAXC,0.258181738,0.390671257,0.999804227,0.355527775,,,,,
ENSG00000198925,ATG9A,0.159771413,0.579606391,0.999804227,0.151955799,,,,,
ENSG00000197860,SGTB,0.20544103,0.469951298,0.999804227,0.280267391,,,,,
ENSG00000100865,CINP,0.255428658,0.07554181,0.999804227,0.272612838,,,,,
ENSG00000107758,PPP3CB,0.034736398,0.905358725,0.999804227,0.044834938,,,,,
ENSG00000099860,GADD45B,0.812488637,0.008044604,0.999804227,1.34211287,,,,,
ENSG00000124198,ARFGEF2,0.146846922,0.601386538,0.999804227,0.19887228,,,,,
ENSG00000178074,C2orf69,0.157427633,0.503283743,0.999804227,0.210365345,,,,,
ENSG00000170579,DLGAP1,0.234683506,0.456725694,0.999804227,0.374802111,,,,,
ENSG00000240207,AC080013.1,0.463587943,0.141476114,0.999804227,0.844129791,,,,,
ENSG00000086289,EPDR1,0.268225235,0.395286139,0.999804227,0.454312839,,,,,
ENSG00000101443,WFDC2,0.560520333,0.033860873,0.999804227,0.737930551,,,,,
ENSG00000117632,STMN1,-0.278089889,0.288396441,0.999804227,-0.350167378,,,,,
ENSG00000136267,DGKB,0.280130895,0.351462617,0.999804227,0.378697335,,,,,
ENSG00000225684,FAM225B,0.639605007,0.038756225,0.999804227,1.769859117,,,,,
ENSG00000107295,SH3GL2,0.232284892,0.461663908,0.999804227,0.393027757,,,,,
ENSG00000179603,GRM8,0.082362833,0.793585992,0.999804227,0.090799106,,,,,
ENSG00000267541,MTCO2P2,0.321104843,0.279860552,0.999804227,1.033857066,,,,,
ENSG00000184470,TXNRD2,0.195117113,0.306312344,0.999804227,0.22611645,,,,,
ENSG00000168438,CDC40,0.406674229,0.132331603,0.999804227,0.4664965,,,,,
ENSG00000121481,RNF2,0.272023566,0.318572526,0.999804227,0.366732923,,,,,
ENSG00000140798,ABCC12,0.0897686,0.768725466,0.999804227,0.176030952,,,,,
ENSG00000151835,SACS,0.259892508,0.380911786,0.999804227,0.370922144,,,,,
ENSG00000063660,GPC1,0.401561472,0.048011042,0.999804227,0.456678249,,,,,
ENSG00000061676,NCKAP1,-0.106135115,0.693582024,0.999804227,-0.142051574,,,,,
ENSG00000155097,ATP6V1C1,0.119477669,0.672077016,0.999804227,0.143544708,,,,,
ENSG00000258920,FOXN3-AS1,0.269511782,0.385550893,0.999804227,0.337458961,,,,,
ENSG00000198931,APRT,0.431682807,0.033181118,0.999804227,0.464584552,,,,,
ENSG00000173482,PTPRM,0.16338192,0.531017092,0.999804227,0.1941421,,,,,
ENSG00000180773,SLC36A4,-0.124576996,0.588105511,0.999804227,-0.158025876,,,,,
ENSG00000165704,HPRT1,0.322614271,0.306651443,0.999804227,0.570466739,,,,,
ENSG00000129636,ITFG1,0.373124348,0.228916973,0.999804227,0.606153879,,,,,
ENSG00000074527,NTN4,0.121794932,0.658652657,0.999804227,0.154913875,,,,,
ENSG00000068831,RASGRP2,0.007532999,0.97482419,0.999804227,-0.008965901,,,,,
ENSG00000256940,AP001453.2,0.575191104,0.051390988,0.999804227,2.542892071,,,,,
ENSG00000168887,C2orf68,-0.04109107,0.86199435,0.999804227,-0.028482038,,,,,
ENSG00000216863,LY86-AS1,0.20004043,0.525968031,0.999804227,0.331614479,,,,,
ENSG00000155961,RAB39B,0.039694306,0.892439192,0.999804227,0.063660052,,,,,
ENSG00000100211,CBY1,0.015227851,0.942349674,0.999804227,0.00755153,,,,,
ENSG00000164442,CITED2,0.061900293,0.842476926,0.999804227,0.108484065,,,,,
ENSG00000118733,OLFM3,0.26889436,0.377312922,0.999804227,0.700794228,,,,,
ENSG00000107518,ATRNL1,0.15203758,0.629959167,0.999804227,0.210331317,,,,,
ENSG00000128283,CDC42EP1,-0.117781298,0.602771172,0.999804227,-0.152761337,,,,,
ENSG00000154162,CDH12,0.228496619,0.444553495,0.999804227,0.594862341,,,,,
ENSG00000177951,BET1L,0.130534919,0.414550126,0.999804227,0.136781636,,,,,
ENSG00000143194,MAEL,0.336935822,0.283054,0.999804227,0.448480386,,,,,
ENSG00000072201,LNX1,0.257787629,0.410438798,0.999804227,0.508264133,,,,,
ENSG00000119559,C19orf25,0.214227859,0.327189943,0.999804227,0.197164104,,,,,
ENSG00000105298,CACTIN,0.064494867,0.720999622,0.999804227,0.074195527,,,,,
ENSG00000005007,UPF1,0.046476055,0.807881033,0.999804227,0.050441362,,,,,
ENSG00000160213,CSTB,0.265688387,0.24861206,0.999804227,0.330581329,,,,,
ENSG00000140280,LYSMD2,0.022656219,0.936415041,0.999804227,0.001171408,,,,,
ENSG00000137275,RIPK1,-0.082402541,0.753042537,0.999804227,-0.149751045,,,,,
ENSG00000204186,ZDBF2,0.168748896,0.560347311,0.999804227,0.1888287,,,,,
ENSG00000178974,FBXO34,0.215079358,0.479818125,0.999804227,0.326244515,,,,,
ENSG00000260401,AP002761.4,0.195598074,0.535097009,0.999804227,0.477309894,,,,,
ENSG00000139874,SSTR1,0.462034848,0.12982489,0.999804227,0.77892225,,,,,
ENSG00000135932,CAB39,0.02988893,0.8727954,0.999804227,-0.022631051,,,,,
ENSG00000215908,CROCCP2,0.001558826,0.993335297,0.999804227,-0.010914154,,,,,
ENSG00000271824,SMIM32,0.09895521,0.751304191,0.999804227,0.116902311,,,,,
ENSG00000068001,HYAL2,0.489904394,0.105495805,0.999804227,0.794688053,,,,,
ENSG00000132872,SYT4,0.201231656,0.515807352,0.999804227,0.366801581,,,,,
ENSG00000174145,NWD2,0.239095524,0.42807818,0.999804227,0.62475023,,,,,
ENSG00000235436,DPY19L2P4,-0.803609691,0.009347696,0.999804227,-1.725865586,,,,,
ENSG00000205155,PSENEN,0.151128916,0.506228382,0.999804227,0.181798084,,,,,
ENSG00000198830,HMGN2,0.485016774,0.04161761,0.999804227,0.491760833,,,,,
ENSG00000102007,PLP2,0.351601026,0.245985458,0.999804227,0.579989815,,,,,
ENSG00000152818,UTRN,-0.186702826,0.355063473,0.999804227,-0.212232152,,,,,
ENSG00000186577,SMIM29,0.520988927,0.047791928,0.999804227,0.689520012,,,,,
ENSG00000164687,FABP5,0.621142793,0.044357951,0.999804227,1.054885911,,,,,
ENSG00000141574,SECTM1,0.527066041,0.095092294,0.999804227,1.073466292,,,,,
ENSG00000169432,SCN9A,-0.504774176,0.108250212,0.999804227,-0.80022399,,,,,
ENSG00000187837,HIST1H1C,0.133784609,0.664533406,0.999804227,0.191449299,,,,,
ENSG00000228824,MIR4500HG,-0.033512572,0.903363165,0.999804227,-0.302275534,,,,,
ENSG00000171621,SPSB1,-0.054226557,0.817093319,0.999804227,-0.044016842,,,,,
ENSG00000186106,ANKRD46,-0.04999354,0.850422835,0.999804227,-0.067346486,,,,,
ENSG00000112186,CAP2,0.14324367,0.644750128,0.999804227,0.224475734,,,,,
ENSG00000158710,TAGLN2,0.685192833,0.026313594,0.999804227,1.148622288,,,,,
ENSG00000107282,APBA1,0.003704704,0.989759748,0.999804227,-0.062301597,,,,,
ENSG00000175582,RAB6A,0.011371234,0.94479331,0.999804227,0.004419226,,,,,
ENSG00000019505,SYT13,0.138715374,0.657001736,0.999804227,0.191000913,,,,,
ENSG00000115966,ATF2,-0.080380483,0.736518157,0.999804227,-0.085143848,,,,,
ENSG00000177337,DLGAP1-AS1,0.012484998,0.967065298,0.999804227,0.033096903,,,,,
ENSG00000104164,BLOC1S6,0.076499042,0.679977071,0.999804227,0.049183835,,,,,
ENSG00000175471,MCTP1,0.416357836,0.181700158,0.999804227,0.676463535,,,,,
ENSG00000279561,AL845472.2,-0.017505071,0.954558225,0.999804227,-0.04201178,,,,,
ENSG00000178150,ZNF114,0.924047044,0.003316845,0.999804227,1.999413071,,,,,
ENSG00000145824,CXCL14,0.873629741,0.001974216,0.981524196,1.185254822,,,,,
ENSG00000013392,RWDD2A,0.170411811,0.533977208,0.999804227,0.210632349,,,,,
ENSG00000177663,IL17RA,0.40845321,0.076919571,0.999804227,0.484514815,,,,,
ENSG00000148308,GTF3C5,0.002423954,0.989538798,0.999804227,0.005589007,,,,,
ENSG00000123989,CHPF,0.613050689,0.004162307,0.999804227,0.720291024,,,,,
ENSG00000152932,RAB3C,0.124717669,0.69256849,0.999804227,0.191849478,,,,,
ENSG00000133401,PDZD2,-0.454853865,0.015031828,0.999804227,-0.495506224,,,,,
ENSG00000058262,SEC61A1,0.471218059,0.030579791,0.999804227,0.533931434,,,,,
ENSG00000214087,ARL16,0.097181394,0.681376508,0.999804227,0.083620889,,,,,
ENSG00000072657,TRHDE,0.289889842,0.352942576,0.999804227,0.610453282,,,,,
ENSG00000233175,AC008105.1,1.08E-04,0.999720833,0.999804589,-0.165849905,,,,,
ENSG00000107281,NPDC1,0.350629355,0.071868891,0.999804227,0.394977832,,,,,
ENSG00000165023,DIRAS2,0.200960583,0.524264919,0.999804227,0.300153341,,,,,
ENSG00000187676,B3GLCT,-0.059389857,0.819344024,0.999804227,-0.068103046,,,,,
ENSG00000142798,HSPG2,0.378315344,0.203122011,0.999804227,0.645643001,,,,,
ENSG00000134470,IL15RA,0.328761551,0.297715641,0.999804227,0.809623155,,,,,
ENSG00000007171,NOS2,-0.018349058,0.95299522,0.999804227,-0.116096734,,,,,
ENSG00000183775,KCTD16,0.07086407,0.822326728,0.999804227,0.086572559,,,,,
ENSG00000178385,PLEKHM3,-0.004838543,0.985245188,0.999804227,-0.01536647,,,,,
ENSG00000186469,GNG2,0.12033173,0.683393631,0.999804227,0.1831708,,,,,
ENSG00000184613,NELL2,0.311815326,0.316324476,0.999804227,0.660950777,,,,,
ENSG00000198736,MSRB1,0.221412448,0.385812586,0.999804227,0.263144517,,,,,
ENSG00000156011,PSD3,-0.024491914,0.912509707,0.999804227,-0.026940912,,,,,
ENSG00000089157,RPLP0,0.478844452,0.042458305,0.999804227,0.507729661,,,,,
ENSG00000197969,VPS13A,-0.067685183,0.816675103,0.999804227,-0.133810857,,,,,
ENSG00000172575,RASGRP1,0.315432908,0.317174448,0.999804227,0.568042553,,,,,
ENSG00000111726,CMAS,-0.047919219,0.797074092,0.999804227,-0.086562986,,,,,
ENSG00000078053,AMPH,0.205812634,0.51376694,0.999804227,0.355681768,,,,,
ENSG00000124107,SLPI,0.351061052,0.262460748,0.999804227,0.9004572,,,,,
ENSG00000131437,KIF3A,0.054928537,0.815246849,0.999804227,0.056644182,,,,,
ENSG00000187189,TSPYL4,0.094144522,0.728936554,0.999804227,0.126371368,,,,,
ENSG00000107882,SUFU,0.07820688,0.73210885,0.999804227,0.094021343,,,,,
ENSG00000186212,SOWAHB,0.250964143,0.38618502,0.999804227,0.841705782,,,,,
ENSG00000152078,TMEM56,0.073094691,0.761678006,0.999804227,0.089342146,,,,,
ENSG00000095321,CRAT,0.240213622,0.295230649,0.999804227,0.246354236,,,,,
ENSG00000106330,MOSPD3,0.0391621,0.831219153,0.999804227,0.06097937,,,,,
ENSG00000147676,MAL2,0.135276104,0.667737398,0.999804227,0.214153019,,,,,
ENSG00000186010,NDUFA13,0.331186851,0.132722655,0.999804227,0.363844513,,,,,
ENSG00000134375,TIMM17A,0.049593053,0.79973125,0.999804227,0.029979782,,,,,
ENSG00000175221,MED16,0.052872456,0.775565105,0.999804227,0.062788828,,,,,
ENSG00000162852,CNST,0.026163978,0.929593809,0.999804227,0.033753528,,,,,
ENSG00000186047,DLEU7,0.094319045,0.759855435,0.999804227,0.10173322,,,,,
ENSG00000100934,SEC23A,0.134241731,0.638845565,0.999804227,0.169437581,,,,,
ENSG00000104093,DMXL2,0.290410669,0.333945916,0.999804227,0.430570696,,,,,
ENSG00000204264,PSMB8,0.539683457,0.057520968,0.999804227,0.738109197,,,,,
ENSG00000166596,CFAP52,-0.327855076,0.295838094,0.999804227,-0.881692321,,,,,
ENSG00000177674,AGTRAP,0.22384378,0.452164016,0.999804227,0.242795649,,,,,
ENSG00000168830,HTR1E,-0.111904329,0.721395587,0.999804227,-0.287387134,,,,,
ENSG00000178035,IMPDH2,0.36938079,0.079101048,0.999804227,0.408074299,,,,,
ENSG00000131408,NR1H2,-0.039303684,0.840358269,0.999804227,-0.040452258,,,,,
ENSG00000099949,LZTR1,-0.037566912,0.864911998,0.999804227,-0.039285372,,,,,
ENSG00000283529,AL035685.1,-0.338331444,0.283992081,0.999804227,-0.444888424,,,,,
ENSG00000126254,RBM42,0.101016127,0.644317156,0.999804227,0.11802837,,,,,
ENSG00000198780,FAM169A,-0.047219718,0.855136705,0.999804227,-0.028571972,,,,,
ENSG00000122644,ARL4A,-0.15317747,0.612940902,0.999804227,-0.194419263,,,,,
ENSG00000188643,S100A16,0.595681582,0.046916453,0.999804227,0.883572253,,,,,
ENSG00000136108,CKAP2,-0.002489062,0.992848575,0.999804227,-0.053941138,,,,,
ENSG00000104812,GYS1,0.330662388,0.171117885,0.999804227,0.378902968,,,,,
ENSG00000136908,DPM2,0.166839564,0.296498478,0.999804227,0.157227413,,,,,
ENSG00000140992,PDPK1,0.141535205,0.572294676,0.999804227,0.168037231,,,,,
ENSG00000111790,FGFR1OP2,-0.226855694,0.264311253,0.999804227,-0.258346438,,,,,
ENSG00000196172,ZNF681,0.138061095,0.649779612,0.999804227,0.169782802,,,,,
ENSG00000157106,SMG1,0.004101869,0.982050514,0.999804227,0.013476146,,,,,
ENSG00000049130,KITLG,-0.046819645,0.880773422,0.999804227,-0.120198635,,,,,
ENSG00000196715,VKORC1L1,-0.083097875,0.595879926,0.999804227,-0.088445888,,,,,
ENSG00000137075,RNF38,-0.048444235,0.841748199,0.999804227,-0.060418928,,,,,
ENSG00000257058,AP001363.2,0.293165868,0.32853922,0.999804227,0.957946884,,,,,
ENSG00000168959,GRM5,0.188722043,0.549585679,0.999804227,0.275887603,,,,,
ENSG00000181894,ZNF329,-0.201477932,0.349748734,0.999804227,-0.243647245,,,,,
ENSG00000126003,PLAGL2,0.052207342,0.820693711,0.999804227,0.128184878,,,,,
ENSG00000099203,TMED1,0.033162987,0.876668931,0.999804227,0.002497101,,,,,
ENSG00000104327,CALB1,0.119789854,0.696748132,0.999804227,0.007625144,,,,,
ENSG00000165434,PGM2L1,0.294075545,0.351418435,0.999804227,0.45844754,,,,,
ENSG00000138378,STAT4,0.217696644,0.483237591,0.999804227,0.414926475,,,,,
ENSG00000139973,SYT16,0.250013674,0.425258327,0.999804227,0.486365555,,,,,
ENSG00000159423,ALDH4A1,0.387013992,0.2063804,0.999804227,0.519552716,,,,,
ENSG00000170801,HTRA3,-0.305932285,0.327629738,0.999804227,-1.311407443,,,,,
ENSG00000122584,NXPH1,0.261291937,0.403260297,0.999804227,0.414663317,,,,,
ENSG00000255693,LINC02389,0.255018149,0.399877915,0.999804227,0.70646972,,,,,
ENSG00000107317,PTGDS,0.422921709,0.107813424,0.999804227,0.545748186,,,,,
ENSG00000138621,PPCDC,0.194099449,0.457615911,0.999804227,0.238991018,,,,,
ENSG00000130592,LSP1,0.087313125,0.777995801,0.999804227,0.154854395,,,,,
ENSG00000146083,RNF44,0.05736088,0.815371926,0.999804227,0.043493099,,,,,
ENSG00000087095,NLK,0.112409764,0.674556499,0.999804227,0.138548221,,,,,
ENSG00000099769,IGFALS,0.329587258,0.28235014,0.999804227,0.493250696,,,,,
ENSG00000167703,SLC43A2,0.631536284,0.013713991,0.999804227,0.757209696,,,,,
ENSG00000009694,TENM1,-0.166751179,0.591248851,0.999804227,-0.455725483,,,,,
ENSG00000162337,LRP5,-0.28555049,0.237731492,0.999804227,-0.318779478,,,,,
ENSG00000110987,BCL7A,0.032042118,0.908031391,0.999804227,-0.016449531,,,,,
ENSG00000101439,CST3,0.536779112,0.073187718,0.999804227,0.723439215,,,,,
ENSG00000261617,LINC02177,0.305276179,0.33300366,0.999804227,0.572893426,,,,,
ENSG00000126947,ARMCX1,0.177370014,0.49596154,0.999804227,0.217913624,,,,,
ENSG00000061918,GUCY1B1,0.270054202,0.391738155,0.999804227,0.4150176,,,,,
ENSG00000100106,TRIOBP,0.165970149,0.524727686,0.999804227,0.197175659,,,,,
ENSG00000196730,DAPK1,0.02962362,0.916878429,0.999804227,0.022324838,,,,,
ENSG00000107593,PKD2L1,0.02319232,0.932973359,0.999804227,0.003765012,,,,,
ENSG00000285427,SOD2-OT1,0.44122827,0.159687445,0.999804227,0.804255959,,,,,
ENSG00000164619,BMPER,0.044885842,0.886896426,0.999804227,-0.005697209,,,,,
ENSG00000251022,THAP9-AS1,0.111209075,0.695793967,0.999804227,0.095818693,,,,,
ENSG00000121440,PDZRN3,-0.091395476,0.721620721,0.999804227,-0.138160458,,,,,
ENSG00000143164,DCAF6,-0.027079118,0.918886653,0.999804227,-0.039735592,,,,,
ENSG00000233508,AL021395.1,0.148214826,0.638723476,0.999804227,0.232577341,,,,,
ENSG00000141971,MVB12A,0.153669492,0.373642303,0.999804227,0.14550039,,,,,
ENSG00000274370,AC130371.2,0.680022128,0.026861982,0.999804227,2.077354578,,,,,
ENSG00000104723,TUSC3,0.323367923,0.304412744,0.999804227,0.56581436,,,,,
ENSG00000145864,GABRB2,0.257514111,0.380520289,0.999804227,0.806217034,,,,,
ENSG00000198825,INPP5F,0.164298397,0.596421119,0.999804227,0.254135191,,,,,
ENSG00000177182,CLVS1,0.343627966,0.170046512,0.999804227,0.382980543,,,,,
ENSG00000072041,SLC6A15,0.193202624,0.529278371,0.999804227,0.28795163,,,,,
ENSG00000112992,NNT,0.185842172,0.417808861,0.999804227,0.200169352,,,,,
ENSG00000170325,PRDM10,-0.057118701,0.789258468,0.999804227,-0.034396827,,,,,
ENSG00000162694,EXTL2,0.264228878,0.402341561,0.999804227,0.513277882,,,,,
ENSG00000149305,HTR3B,0.116446108,0.707495312,0.999804227,0.109613379,,,,,
ENSG00000111912,NCOA7,-0.03842658,0.871634626,0.999804227,-0.020533134,,,,,
ENSG00000155966,AFF2,0.287158129,0.362712535,0.999804227,0.475939785,,,,,
ENSG00000155970,MICU3,0.360893137,0.247489905,0.999804227,0.608079433,,,,,
ENSG00000070729,CNGB1,0.12189844,0.669441181,0.999804227,0.81282446,,,,,
ENSG00000198832,SELENOM,0.516823242,0.025701699,0.999804227,0.585814112,,,,,
ENSG00000120820,GLT8D2,-0.102221497,0.73290602,0.999804227,-0.274696529,,,,,
ENSG00000133872,SARAF,0.187346039,0.257573308,0.999804227,0.158730058,,,,,
ENSG00000146374,RSPO3,0.244610471,0.42758087,0.999804227,0.491878376,,,,,
ENSG00000110888,CAPRIN2,0.082558572,0.713292243,0.999804227,0.080000392,,,,,
ENSG00000134686,PHC2,0.077470827,0.573000496,0.999804227,0.097468894,,,,,
ENSG00000134115,CNTN6,0.124274779,,,0.364694893,,,,,
ENSG00000164031,DNAJB14,0.074085443,0.757284858,0.999804227,0.069212011,,,,,
ENSG00000011677,GABRA3,0.177512266,0.573828864,0.999804227,0.247722385,,,,,
ENSG00000073910,FRY,0.378980338,0.216774059,0.999804227,0.53907803,,,,,
ENSG00000151952,TMEM132D,0.286829571,0.363228623,0.999804227,0.503195651,,,,,
ENSG00000078140,UBE2K,0.051457742,0.820985532,0.999804227,0.077524712,,,,,
ENSG00000186472,PCLO,0.330071713,0.295287501,0.999804227,0.59682449,,,,,
ENSG00000140743,AC092338.1,-0.187598554,0.429714271,0.999804227,-0.234006827,,,,,
ENSG00000176194,CIDEA,0.256245615,0.411953485,0.999804227,0.522986312,,,,,
ENSG00000171953,ATPAF2,0.1905086,0.358783164,0.999804227,0.208193793,,,,,
ENSG00000101335,MYL9,0.383668858,0.21603376,0.999804227,0.712137926,,,,,
ENSG00000171724,VAT1L,-0.098759746,0.735081902,0.999804227,-0.137787163,,,,,
ENSG00000155511,GRIA1,0.056124655,0.856257583,0.999804227,0.011343789,,,,,
ENSG00000168000,BSCL2,-0.167874872,0.577160368,0.999804227,-0.322734763,,,,,
ENSG00000115840,SLC25A12,0.151163008,0.630303204,0.999804227,0.190826617,,,,,
ENSG00000178394,HTR1A,0.110463467,0.714740171,0.999804227,0.260709559,,,,,
ENSG00000204310,AGPAT1,0.192563688,0.26799467,0.999804227,0.201738155,,,,,
ENSG00000068079,IFI35,0.437462134,0.142199952,0.999804227,0.649054594,,,,,
ENSG00000073464,CLCN4,-0.340837924,0.203584684,0.999804227,-0.435749112,,,,,
ENSG00000087266,SH3BP2,0.485175913,0.090459689,0.999804227,0.635480631,,,,,
ENSG00000131669,NINJ1,0.026231024,0.905133345,0.999804227,0.011231705,,,,,
ENSG00000146677,AC004453.1,0.264948788,0.400541123,0.999804227,0.653264694,,,,,
ENSG00000131779,PEX11B,0.173176174,0.535994188,0.999804227,0.214921204,,,,,
ENSG00000186260,MRTFB,0.169715258,0.581344626,0.999804227,0.200014945,,,,,
ENSG00000176871,WSB2,-0.14102816,0.290562985,0.999804227,-0.15588478,,,,,
ENSG00000137161,CNPY3,0.040136735,0.829420929,0.999804227,0.049066982,,,,,
ENSG00000163399,ATP1A1,0.302388608,0.337957898,0.999804227,0.572848229,,,,,
ENSG00000109184,DCUN1D4,0.180085976,0.44738816,0.999804227,0.213133821,,,,,
ENSG00000120896,SORBS3,0.208704,0.312475251,0.999804227,0.237192586,,,,,
ENSG00000158301,GPRASP2,0.321797248,0.302375636,0.999804227,0.536142099,,,,,
ENSG00000154917,RAB6B,0.167367253,0.554785464,0.999804227,0.189122449,,,,,
ENSG00000280649,AC245100.8,0.071441658,0.794217613,0.999804227,0.079603995,,,,,
ENSG00000116663,FBXO6,0.166331532,0.517317138,0.999804227,0.228382127,,,,,
ENSG00000035687,ADSS,0.041030881,0.829294835,0.999804227,0.032378623,,,,,
ENSG00000273124,AL365434.2,-0.379925724,0.226469116,0.999804227,-0.664473346,,,,,
ENSG00000229425,AJ009632.2,0.138772709,0.587038224,0.999804227,0.907029364,,,,,
ENSG00000186908,ZDHHC17,0.083865658,0.761425892,0.999804227,0.112021017,,,,,
ENSG00000014641,MDH1,0.332044451,0.292052809,0.999804227,0.619247432,,,,,
ENSG00000113070,HBEGF,0.550652145,0.025461772,0.999804227,0.63849194,,,,,
ENSG00000118307,CASC1,0.174606498,0.576144926,0.999804227,0.205522671,,,,,
ENSG00000119125,GDA,0.169764289,0.590505171,0.999804227,0.233116198,,,,,
ENSG00000182013,PNMA8A,0.221434389,0.46563912,0.999804227,0.280653268,,,,,
ENSG00000175874,CREG2,0.406349077,0.189403704,0.999804227,0.628989675,,,,,
ENSG00000135333,EPHA7,0.389472825,0.207210746,0.999804227,0.557307508,,,,,
ENSG00000176749,CDK5R1,0.191299299,0.543988666,0.999804227,0.292529926,,,,,
ENSG00000185745,IFIT1,-0.001665403,0.994992626,0.999804227,-0.004408078,,,,,
ENSG00000048540,LMO3,-0.314999943,0.221435726,0.999804227,-0.395568645,,,,,
ENSG00000156642,NPTN,0.368750246,0.241678296,0.999804227,0.71849288,,,,,
ENSG00000176046,NUPR1,-0.117441989,0.707189382,0.999804227,-0.230026144,,,,,
ENSG00000133433,GSTT2B,0.430425232,0.169074043,0.999804227,1.084891078,,,,,
ENSG00000176204,LRRTM4,-0.104421886,0.733817773,0.999804227,-0.234449475,,,,,
ENSG00000160789,LMNA,0.375533632,0.149535924,0.999804227,0.484356245,,,,,
ENSG00000162300,ZFPL1,0.102722165,0.589568731,0.999804227,0.116642371,,,,,
