MarkerName	Allele1	Allele2	Weight	Zscore	P-value	Direction	P-value_adjusted
TEFM|ENSG00000172171	ad	control	176.0	-0.959	0.3375	--+	0.9998788475304222
EIF3J|ENSG00000104131	ad	control	70.0	0.033	0.9733	-+?	0.9998788475304222
OCM2|ENSG00000135175	ad	control	31.0	0.008	0.9936	?+?	0.9998788475304222
MAML2|ENSG00000184384	ad	control	70.0	-4.212	2.536e-05	--?	0.038669686363636366
SLC17A5|ENSG00000119899	ad	control	176.0	-0.68	0.4962	--+	0.9998788475304222
KLHL34|ENSG00000185915	ad	control	70.0	2.115	0.03439	++?	0.6554474694708278
DPCD|ENSG00000166171	ad	control	176.0	-0.475	0.6347	+-+	0.9998788475304222
FAM133DP|ENSG00000230562	ad	control	31.0	0.142	0.8869	?+?	0.9998788475304222
PLXNC1|ENSG00000136040	ad	control	176.0	1.704	0.08846	+-+	0.8553578313253012
IATPR|ENSG00000233387	ad	control	31.0	0.44	0.6597	?+?	0.9998788475304222
LIN7C|ENSG00000148943	ad	control	176.0	-0.546	0.5851	--+	0.9998788475304222
TSPAN12|ENSG00000106025	ad	control	176.0	-0.458	0.6471	--+	0.9998788475304222
RBM23|ENSG00000100461	ad	control	176.0	-0.435	0.6636	-++	0.9998788475304222
RPRML|ENSG00000179673	ad	control	176.0	-0.044	0.9653	+--	0.9998788475304222
JHY|ENSG00000109944	ad	control	176.0	-0.631	0.5278	---	0.9998788475304222
ZNF787|ENSG00000142409	ad	control	176.0	-0.439	0.661	-+-	0.9998788475304222
RHOB|ENSG00000143878	ad	control	176.0	-0.047	0.9626	+--	0.9998788475304222
CCDC54-AS1|ENSG00000239828	ad	control	176.0	0.382	0.7023	-+-	0.9998788475304222
LINC03125|ENSG00000230387	ad	control	31.0	-1.168	0.2427	?-?	0.9998788475304222
HBA2|ENSG00000188536	ad	control	176.0	1.031	0.3024	+--	0.9998788475304222
AIRE|ENSG00000160224	ad	control	31.0	-2.581	0.009852	?-?	0.4494137281553398
WFDC10B|ENSG00000182931	ad	control	31.0	1.272	0.2034	?+?	0.9977938391924817
RRAGB|ENSG00000083750	ad	control	176.0	0.621	0.5348	+-+	0.9998788475304222
Y_RNA|ENSG00000252965	ad	control	31.0	-0.257	0.7973	?-?	0.9998788475304222
DUX4L34|ENSG00000282935	ad	control	31.0	0.022	0.9827	?+?	0.9998788475304222
ADGRD1-AS1|ENSG00000256151	ad	control	106.0	-0.35	0.726	??-	0.9998788475304222
VPS4B|ENSG00000119541	ad	control	70.0	1.57	0.1164	+-?	0.9033604304635762
TLK2P1|ENSG00000226049	ad	control	176.0	0.341	0.7333	+-+	0.9998788475304222
MAPK8IP3|ENSG00000138834	ad	control	70.0	1.475	0.1403	+-?	0.9421587055170767
CCKBR|ENSG00000110148	ad	control	176.0	0.198	0.8432	+--	0.9998788475304222
CTTN|ENSG00000288401	ad	control	70.0	2.499	0.01246	++?	0.4862780416666666
IL1B|ENSG00000125538	ad	control	137.0	-1.08	0.2803	?-+	0.9998788475304222
LOC392196|ENSG00000254923	ad	control	145.0	1.083	0.2788	+?+	0.9998788475304222
PDGFA-DT|ENSG00000223855	ad	control	176.0	-0.601	0.5481	-+-	0.9998788475304222
SYNGR4|ENSG00000105467	ad	control	31.0	-1.961	0.04986	?-?	0.7321753242677824
FAM120A|ENSG00000048828	ad	control	176.0	-1.084	0.2784	-+-	0.9998788475304222
GABRA5|ENSG00000186297	ad	control	176.0	-0.563	0.5731	--+	0.9998788475304222
MFAP3L|ENSG00000198948	ad	control	176.0	-0.347	0.7286	-+-	0.9998788475304222
LOC100506274|ENSG00000229727	ad	control	31.0	-0.976	0.3292	?-?	0.9998788475304222
CCDC149|ENSG00000181982	ad	control	176.0	-0.19	0.8494	-+-	0.9998788475304222
LOC284933|ENSG00000281732	ad	control	145.0	-2.38	0.01733	-?-	0.5388420930232559
COL6A6|ENSG00000206384	ad	control	70.0	-0.112	0.9109	+-?	0.9998788475304222
SLC6A2|ENSG00000103546	ad	control	31.0	0.124	0.9016	?+?	0.9998788475304222
IRAG1|ENSG00000072952	ad	control	176.0	-0.479	0.632	-+-	0.9998788475304222
SHISAL2A|ENSG00000182183	ad	control	31.0	0.485	0.6279	?+?	0.9998788475304222
XAB2|ENSG00000076924	ad	control	176.0	-0.273	0.7846	++-	0.9998788475304222
TH|ENSG00000180176	ad	control	31.0	-2.725	0.006434	?-?	0.38359977707006365
CEP44|ENSG00000164118	ad	control	176.0	0.883	0.3774	+-+	0.9998788475304222
CABLES1|ENSG00000134508	ad	control	176.0	-0.086	0.9311	-++	0.9998788475304222
RPL21P20|ENSG00000227311	ad	control	31.0	-0.552	0.5812	?-?	0.9998788475304222
RUSF1-DT|ENSG00000260625	ad	control	31.0	-0.073	0.9421	?-?	0.9998788475304222
CEP95|ENSG00000258890	ad	control	176.0	1.183	0.2369	+++	0.9998788475304222
TRPM7|ENSG00000092439	ad	control	176.0	1.131	0.2579	-++	0.9998788475304222
LMAN2L|ENSG00000114988	ad	control	176.0	-1.362	0.1733	---	0.9744899519615692
SNORA17B|ENSG00000280496	ad	control	106.0	0.883	0.377	??+	0.9998788475304222
PHTF2|ENSG00000006576	ad	control	176.0	0.692	0.4887	+-+	0.9998788475304222
PGBD1|ENSG00000137338	ad	control	176.0	0.556	0.5783	+--	0.9998788475304222
INTS8|ENSG00000164941	ad	control	176.0	-0.507	0.612	--+	0.9998788475304222
ARHGEF9|ENSG00000131089	ad	control	70.0	0.969	0.3325	+-?	0.9998788475304222
RFXANK|ENSG00000064490	ad	control	176.0	-0.988	0.3234	---	0.9998788475304222
SOCS6|ENSG00000170677	ad	control	176.0	-1.304	0.1923	-++	0.992332764257174
ENTPD3|ENSG00000168032	ad	control	70.0	-0.852	0.3942	+-?	0.9998788475304222
RHOT1P2|ENSG00000203616	ad	control	137.0	-0.085	0.932	?--	0.9998788475304222
POLR2E|ENSG00000099817	ad	control	176.0	-0.086	0.9313	+--	0.9998788475304222
CDRT15P3|ENSG00000274362	ad	control	31.0	-0.06	0.9518	?-?	0.9998788475304222
ACRV1|ENSG00000134940	ad	control	31.0	-1.129	0.259	?-?	0.9998788475304222
HRG-AS1|ENSG00000197099	ad	control	31.0	-0.979	0.3277	?-?	0.9998788475304222
NACC2|ENSG00000148411	ad	control	176.0	-1.554	0.1201	-+-	0.9111380669546436
CES2|ENSG00000172831	ad	control	70.0	0.649	0.5164	+-?	0.9998788475304222
SELENOS|ENSG00000131871	ad	control	176.0	-1.015	0.3102	--+	0.9998788475304222
ABHD12|ENSG00000100997	ad	control	176.0	0.097	0.923	+--	0.9998788475304222
STING1|ENSG00000184584	ad	control	176.0	0.083	0.9337	++-	0.9998788475304222
LINC02026|ENSG00000214146	ad	control	31.0	-0.125	0.9008	?-?	0.9998788475304222
GPRC5D|ENSG00000111291	ad	control	31.0	-0.068	0.9457	?-?	0.9998788475304222
UXS1|ENSG00000115652	ad	control	176.0	-0.107	0.9149	+--	0.9998788475304222
SYNJ2BP-COX16|ENSG00000258644	ad	control	176.0	0.258	0.7964	+-+	0.9998788475304222
BEX3|ENSG00000166681	ad	control	176.0	1.428	0.1534	+-+	0.9545063618290259
ALOX15P2|ENSG00000188101	ad	control	31.0	-0.126	0.8996	?-?	0.9998788475304222
USP8|ENSG00000138592	ad	control	176.0	2.149	0.03165	+++	0.6462814909090909
SNX29|ENSG00000048471	ad	control	176.0	0.624	0.5325	++-	0.9998788475304222
IL17RC|ENSG00000163702	ad	control	176.0	-0.3	0.7644	+--	0.9998788475304222
SIGLEC17P|ENSG00000171101	ad	control	31.0	-1.135	0.2563	?-?	0.9998788475304222
LOC105372173|ENSG00000263594	ad	control	31.0	-0.175	0.861	?-?	0.9998788475304222
PDCD4|ENSG00000150593	ad	control	70.0	-0.029	0.9767	-+?	0.9998788475304222
UBE2B|ENSG00000119048	ad	control	176.0	0.975	0.3297	+-+	0.9998788475304222
LINC01607|ENSG00000272138	ad	control	31.0	0.24	0.8104	?+?	0.9998788475304222
SMPD2|ENSG00000135587	ad	control	176.0	-0.17	0.8651	-+-	0.9998788475304222
MACC1-AS1|ENSG00000228598	ad	control	31.0	-0.072	0.9426	?-?	0.9998788475304222
GAD1|ENSG00000128683	ad	control	176.0	1.497	0.1343	+-+	0.9356693122997287
MSH3|ENSG00000113318	ad	control	176.0	2.674	0.007496	+++	0.40774103675048357
RPL21P4|ENSG00000240828	ad	control	31.0	0.282	0.7781	?+?	0.9998788475304222
GTSF1|ENSG00000170627	ad	control	31.0	1.934	0.0531	?+?	0.7431983292017849
FLVCR1|ENSG00000162769	ad	control	70.0	-0.811	0.4173	--?	0.9998788475304222
TRBC1|ENSG00000211751	ad	control	31.0	0.546	0.5854	?+?	0.9998788475304222
TP53INP1|ENSG00000164938	ad	control	176.0	-1.837	0.06623	-+-	0.7985677210300428
RB1|ENSG00000139687	ad	control	70.0	-3.16	0.001579	--?	0.2250435685279188
RRAS2|ENSG00000133818	ad	control	176.0	-1.06	0.2891	--+	0.9998788475304222
F11R|ENSG00000158769	ad	control	176.0	0.149	0.8817	-++	0.9998788475304222
CTPS1|ENSG00000171793	ad	control	176.0	2.074	0.03804	+-+	0.6704639548022598
LOC375196|ENSG00000269210	ad	control	70.0	-0.293	0.7695	+-?	0.9998788475304222
CDR2-DT|ENSG00000260790	ad	control	137.0	0.123	0.902	?-+	0.9998788475304222
MASTL|ENSG00000120539	ad	control	176.0	0.028	0.9777	+--	0.9998788475304222
ZBTB14|ENSG00000198081	ad	control	176.0	1.493	0.1354	-++	0.9361299508599508
HSPA4L|ENSG00000164070	ad	control	176.0	-0.865	0.3873	+-+	0.9998788475304222
PKMYT1|ENSG00000127564	ad	control	176.0	0.234	0.8149	+-+	0.9998788475304222
COTL1|ENSG00000103187	ad	control	176.0	-1.426	0.1538	---	0.9545063618290259
CDHR2|ENSG00000074276	ad	control	70.0	0.138	0.89	+-?	0.9998788475304222
ZNF709|ENSG00000242852	ad	control	176.0	0.773	0.4396	+++	0.9998788475304222
SMIM22|ENSG00000267795	ad	control	31.0	0.611	0.5412	?+?	0.9998788475304222
BCL10-AS1|ENSG00000223653	ad	control	31.0	0.888	0.3746	?+?	0.9998788475304222
SUB1P4|ENSG00000260247	ad	control	106.0	-0.307	0.759	??-	0.9998788475304222
SERINC3|ENSG00000132824	ad	control	176.0	0.23	0.8178	-++	0.9998788475304222
PKIA|ENSG00000171033	ad	control	70.0	-0.096	0.9234	+-?	0.9998788475304222
ZNF554|ENSG00000172006	ad	control	176.0	0.738	0.4608	+-+	0.9998788475304222
MTHFR|ENSG00000177000	ad	control	176.0	-0.811	0.4176	+--	0.9998788475304222
SLC30A9|ENSG00000014824	ad	control	176.0	1.391	0.1641	+++	0.9673390090279236
PLVAP|ENSG00000130300	ad	control	31.0	-1.135	0.2562	?-?	0.9998788475304222
MTATP6P22|ENSG00000249580	ad	control	31.0	0.232	0.8168	?+?	0.9998788475304222
TAS2R30|ENSG00000256188	ad	control	176.0	1.399	0.1618	+-+	0.9671630425531914
SERBP1P1|ENSG00000213740	ad	control	31.0	0.743	0.4574	?+?	0.9998788475304222
LINC00161|ENSG00000226935	ad	control	31.0	-0.509	0.6104	?-?	0.9998788475304222
IL13|ENSG00000169194	ad	control	31.0	-0.451	0.652	?-?	0.9998788475304222
B4GAT1-DT|ENSG00000255468	ad	control	137.0	-0.462	0.6438	?-+	0.9998788475304222
LOC100996361|ENSG00000266365	ad	control	106.0	0.493	0.622	??+	0.9998788475304222
SPRN|ENSG00000203772	ad	control	176.0	-0.547	0.5846	+--	0.9998788475304222
LOC101927727|ENSG00000262003	ad	control	31.0	-0.737	0.4611	?-?	0.9998788475304222
TXNIP|ENSG00000265972	ad	control	176.0	0.066	0.9473	-++	0.9998788475304222
ARL17A|ENSG00000185829	ad	control	176.0	-0.805	0.4208	-+-	0.9998788475304222
RNPS1P1|ENSG00000250896	ad	control	31.0	-0.436	0.6625	?-?	0.9998788475304222
PRDX5|ENSG00000126432	ad	control	176.0	0.089	0.9292	+--	0.9998788475304222
RN7SKP299|ENSG00000271765	ad	control	31.0	-0.208	0.8349	?-?	0.9998788475304222
CYCSP23|ENSG00000253495	ad	control	137.0	-0.704	0.4815	?+-	0.9998788475304222
UNC5D|ENSG00000156687	ad	control	176.0	1.281	0.2003	+-+	0.9960248852806213
ALPK2|ENSG00000198796	ad	control	31.0	-1.772	0.07645	?-?	0.8297203904136066
SLAMF7|ENSG00000026751	ad	control	31.0	1.196	0.2317	?+?	0.9998788475304222
LINC01821|ENSG00000225539	ad	control	31.0	-1.293	0.196	?-?	0.9942466223499821
LINC01537|ENSG00000227467	ad	control	106.0	-0.429	0.668	??-	0.9998788475304222
TOMM40P4|ENSG00000213222	ad	control	70.0	2.679	0.007378	++?	0.404922984375
BHLHA15|ENSG00000180535	ad	control	31.0	0.546	0.5848	?+?	0.9998788475304222
LINC00882|ENSG00000242759	ad	control	176.0	1.437	0.1508	+-+	0.9529393122049898
MPPED1|ENSG00000186732	ad	control	176.0	0.01	0.9918	+--	0.9998788475304222
LINC02149|ENSG00000249332	ad	control	31.0	0.475	0.6348	?+?	0.9998788475304222
KCNK4-CATSPERZ|ENSG00000257069	ad	control	176.0	-0.707	0.4796	+--	0.9998788475304222
LINC02389|ENSG00000255693	ad	control	70.0	2.62	0.008787	+-?	0.43183699999999997
7SK|ENSG00000274303	ad	control	31.0	-0.091	0.9279	?-?	0.9998788475304222
BUD13-DT|ENSG00000226645	ad	control	31.0	-0.291	0.7709	?-?	0.9998788475304222
YY1P1|ENSG00000230661	ad	control	106.0	-1.177	0.239	??-	0.9998788475304222
LINC01562|ENSG00000203356	ad	control	31.0	1.248	0.2121	?+?	0.9998788475304222
PDZRN3-AS1|ENSG00000239677	ad	control	137.0	0.266	0.79	?++	0.9998788475304222
H3P4|ENSG00000213244	ad	control	70.0	-0.167	0.8676	-+?	0.9998788475304222
ADPRHL1|ENSG00000153531	ad	control	176.0	-0.472	0.6368	+--	0.9998788475304222
EGLN3|ENSG00000129521	ad	control	70.0	-0.355	0.7228	--?	0.9998788475304222
CAV1|ENSG00000105974	ad	control	176.0	-0.864	0.3873	-+-	0.9998788475304222
SLC22A14|ENSG00000144671	ad	control	70.0	-0.546	0.5849	+-?	0.9998788475304222
LOC101929124|ENSG00000260599	ad	control	31.0	-0.255	0.7983	?-?	0.9998788475304222
LINC00900|ENSG00000246100	ad	control	70.0	-0.171	0.8641	+-?	0.9998788475304222
SSBL5P|ENSG00000236048	ad	control	31.0	-0.032	0.9744	?-?	0.9998788475304222
ARHGDIB|ENSG00000111348	ad	control	176.0	-2.039	0.04143	---	0.6903442789317508
AACSP1|ENSG00000250420	ad	control	31.0	-1.662	0.09652	?-?	0.8686771826923078
EXD3|ENSG00000187609	ad	control	176.0	-1.095	0.2735	+--	0.9998788475304222
GAPDHP23|ENSG00000235595	ad	control	137.0	-0.009	0.9925	?-+	0.9998788475304222
ECT2|ENSG00000114346	ad	control	176.0	0.874	0.3823	+-+	0.9998788475304222
MICA|ENSG00000183214	ad	control	70.0	-0.779	0.436	--?	0.9998788475304222
ASB2|ENSG00000278693	ad	control	176.0	0.401	0.6886	+-+	0.9998788475304222
FSTL3|ENSG00000070404	ad	control	176.0	-0.819	0.4126	---	0.9998788475304222
GRXCR2|ENSG00000204928	ad	control	31.0	0.215	0.8298	?+?	0.9998788475304222
MEIS2|ENSG00000134138	ad	control	176.0	-1.894	0.05826	--+	0.7700364988235293
ARHGEF12|ENSG00000196914	ad	control	176.0	-0.182	0.8556	-++	0.9998788475304222
LTF|ENSG00000012223	ad	control	176.0	0.443	0.6575	++-	0.9998788475304222
ATP6|ENSG00000198899	ad	control	176.0	1.579	0.1143	++-	0.9004492424242424
FAM236A|ENSG00000275520	ad	control	31.0	-0.009	0.9932	?-?	0.9998788475304222
MBD1|ENSG00000141644	ad	control	176.0	0.523	0.6009	-++	0.9998788475304222
SLX9|ENSG00000160256	ad	control	176.0	-0.051	0.9594	++-	0.9998788475304222
SPATA7|ENSG00000042317	ad	control	176.0	0.593	0.5534	-++	0.9998788475304222
LOC101929586|ENSG00000259175	ad	control	176.0	1.334	0.1824	+++	0.9842253012048192
LINC00906|ENSG00000267339	ad	control	31.0	2.641	0.008267	?+?	0.4210024076086956
KSR1|ENSG00000141068	ad	control	176.0	-1.375	0.1692	-+-	0.9716754088307442
ATXN8OS|ENSG00000230223	ad	control	31.0	-1.689	0.09119	?-?	0.8582575108586702
CASK|ENSG00000147044	ad	control	176.0	-0.512	0.6088	--+	0.9998788475304222
BICDL2|ENSG00000162069	ad	control	31.0	-1.905	0.05673	?-?	0.7641616786226686
CGNL1|ENSG00000128849	ad	control	176.0	-1.003	0.316	-+-	0.9998788475304222
FAM240B|ENSG00000283329	ad	control	31.0	1.494	0.1352	?+?	0.9356693122997287
MSH4|ENSG00000057468	ad	control	70.0	-0.083	0.9336	+-?	0.9998788475304222
SPATA9|ENSG00000145757	ad	control	31.0	-0.746	0.4558	?-?	0.9998788475304222
FNDC1|ENSG00000164694	ad	control	31.0	-1.174	0.2403	?-?	0.9998788475304222
APBA2|ENSG00000276495	ad	control	176.0	-0.241	0.8093	+--	0.9998788475304222
XPO4|ENSG00000132953	ad	control	176.0	1.418	0.1561	+-+	0.9560728935336381
JAZF1-AS1|ENSG00000234336	ad	control	176.0	1.064	0.2871	+-+	0.9998788475304222
SIPA1L3|ENSG00000105738	ad	control	176.0	-1.489	0.1365	---	0.9379584310850438
TNFAIP2|ENSG00000185215	ad	control	176.0	-0.935	0.3496	+--	0.9998788475304222
MROH2B|ENSG00000171495	ad	control	31.0	-0.032	0.9744	?-?	0.9998788475304222
RGS7BP|ENSG00000186479	ad	control	176.0	1.711	0.08715	+-+	0.8533072305025996
MIR3117|ENSG00000264720	ad	control	31.0	-0.793	0.4279	?-?	0.9998788475304222
SURF2|ENSG00000148291	ad	control	176.0	0.133	0.8945	+--	0.9998788475304222
CATSPER3|ENSG00000152705	ad	control	31.0	0.977	0.3285	?+?	0.9998788475304222
LOC100421093|ENSG00000217060	ad	control	106.0	0.03	0.976	??+	0.9998788475304222
LINC02101|ENSG00000248132	ad	control	31.0	0.232	0.8168	?+?	0.9998788475304222
ZFPM2|ENSG00000169946	ad	control	70.0	-0.108	0.9142	+-?	0.9998788475304222
RNF216|ENSG00000011275	ad	control	70.0	-2.417	0.01564	--?	0.5178135245901639
DHX35|ENSG00000101452	ad	control	70.0	2.246	0.02469	++?	0.5970896899224807
SCIMP|ENSG00000161929	ad	control	176.0	-1.419	0.1559	--+	0.9555128356254095
LAMC1|ENSG00000135862	ad	control	176.0	-2.97	0.002979	---	0.2966006489361702
CHRD|ENSG00000090539	ad	control	176.0	0.021	0.983	+--	0.9998788475304222
ASAH1-AS1|ENSG00000245281	ad	control	137.0	0.871	0.3839	?++	0.9998788475304222
NRIP3|ENSG00000175352	ad	control	70.0	0.214	0.8309	+-?	0.9998788475304222
CFAP221|ENSG00000163075	ad	control	176.0	0.929	0.3529	+-+	0.9998788475304222
RLIG1|ENSG00000133641	ad	control	176.0	0.48	0.6312	--+	0.9998788475304222
LYPD9P|ENSG00000229703	ad	control	31.0	-0.12	0.9045	?-?	0.9998788475304222
JMY|ENSG00000152409	ad	control	176.0	2.125	0.03362	+++	0.6519116368638239
MVB12A|ENSG00000141971	ad	control	176.0	-1.396	0.1626	-+-	0.9673390090279236
OSBP2|ENSG00000184792	ad	control	70.0	1.388	0.165	++?	0.9677679130979737
ELOA-AS1|ENSG00000236810	ad	control	31.0	0.573	0.5667	?+?	0.9998788475304222
LINC01800|ENSG00000234572	ad	control	31.0	-0.575	0.5652	?-?	0.9998788475304222
KRT18P19|ENSG00000213601	ad	control	31.0	0.022	0.9827	?+?	0.9998788475304222
RNU6ATAC12P|ENSG00000252351	ad	control	31.0	0.338	0.7353	?+?	0.9998788475304222
LFNG|ENSG00000106003	ad	control	176.0	-1.224	0.2208	---	0.9998788475304222
NFXL1|ENSG00000170448	ad	control	176.0	2.464	0.01375	+++	0.5006763096774194
SLC1A4|ENSG00000115902	ad	control	176.0	-0.86	0.3896	--+	0.9998788475304222
SNORD115-27|ENSG00000201300	ad	control	31.0	-0.009	0.9932	?-?	0.9998788475304222
GPC3|ENSG00000147257	ad	control	31.0	1.438	0.1504	?+?	0.9529393122049898
SNORD31B|ENSG00000201847	ad	control	31.0	-0.09	0.9285	?-?	0.9998788475304222
INSM2|ENSG00000168348	ad	control	70.0	-0.569	0.5691	+-?	0.9998788475304222
RNVU1-15|ENSG00000207205	ad	control	106.0	0.181	0.856	??+	0.9998788475304222
TLE6|ENSG00000104953	ad	control	31.0	-2.382	0.01724	?-?	0.5388420930232559
ND3|ENSG00000198840	ad	control	176.0	0.242	0.8091	-+-	0.9998788475304222
IGHV4-39|ENSG00000211959	ad	control	31.0	-0.465	0.6416	?-?	0.9998788475304222
DHX38|ENSG00000140829	ad	control	176.0	0.647	0.5174	-++	0.9998788475304222
RGP1|ENSG00000107185	ad	control	70.0	2.43	0.0151	++?	0.5132245848375451
PNRC2|ENSG00000189266	ad	control	176.0	-0.028	0.978	-++	0.9998788475304222
CIP2A|ENSG00000163507	ad	control	176.0	1.266	0.2054	+-+	0.9984120955182557
CBARP|ENSG00000099625	ad	control	176.0	0.115	0.9082	+--	0.9998788475304222
CHST5|ENSG00000135702	ad	control	70.0	-1.212	0.2253	--?	0.9998788475304222
LPCAT4|ENSG00000176454	ad	control	70.0	0.141	0.8881	+-?	0.9998788475304222
CES4A|ENSG00000172824	ad	control	176.0	1.737	0.08244	+-+	0.8445520834845736
PRSS33|ENSG00000103355	ad	control	31.0	0.501	0.6165	?+?	0.9998788475304222
GNLY|ENSG00000115523	ad	control	137.0	0.205	0.8374	?++	0.9998788475304222
RAI1|ENSG00000108557	ad	control	176.0	0.199	0.8423	+-+	0.9998788475304222
RNF112|ENSG00000128482	ad	control	176.0	1.396	0.1627	+-+	0.9673390090279236
CERT1|ENSG00000113163	ad	control	176.0	0.74	0.4596	-++	0.9998788475304222
CCNA1|ENSG00000133101	ad	control	176.0	0.499	0.618	+-+	0.9998788475304222
CRACD|ENSG00000109265	ad	control	176.0	0.265	0.7909	-++	0.9998788475304222
THOC3|ENSG00000051596	ad	control	70.0	-0.38	0.7039	--?	0.9998788475304222
C1orf146|ENSG00000203910	ad	control	31.0	-0.066	0.9477	?-?	0.9998788475304222
CFAP44-AS1|ENSG00000243849	ad	control	31.0	-0.094	0.9247	?-?	0.9998788475304222
GOT2P6|ENSG00000214745	ad	control	31.0	-0.016	0.9873	?-?	0.9998788475304222
LOC105375754|ENSG00000286010	ad	control	31.0	-0.118	0.9064	?-?	0.9998788475304222
HMGN2P5|ENSG00000234664	ad	control	176.0	0.557	0.5773	+--	0.9998788475304222
UAP1-DT|ENSG00000259788	ad	control	137.0	0.39	0.6962	?-+	0.9998788475304222
MGME1|ENSG00000125871	ad	control	176.0	-1.966	0.04929	-++	0.7314563054968287
AURKAP1|ENSG00000213033	ad	control	31.0	-0.038	0.9693	?-?	0.9998788475304222
HNRNPA1P14|ENSG00000227638	ad	control	176.0	0.317	0.751	++-	0.9998788475304222
ALG1L14P|ENSG00000250268	ad	control	31.0	-0.982	0.3259	?-?	0.9998788475304222
CCDC192|ENSG00000230561	ad	control	137.0	0.265	0.7907	?++	0.9998788475304222
RPL7P56|ENSG00000231164	ad	control	31.0	0.347	0.7283	?+?	0.9998788475304222
ARVCF|ENSG00000099889	ad	control	176.0	-1.059	0.2897	---	0.9998788475304222
ASIP|ENSG00000101440	ad	control	31.0	-0.371	0.7106	?-?	0.9998788475304222
ZFHX4-AS1|ENSG00000253661	ad	control	176.0	0.32	0.749	+--	0.9998788475304222
LOC124900350|ENSG00000212270	ad	control	31.0	-0.009	0.9932	?-?	0.9998788475304222
KNG1|ENSG00000113889	ad	control	31.0	-0.049	0.9606	?-?	0.9998788475304222
LOC124901296|ENSG00000272907	ad	control	31.0	-0.92	0.3573	?-?	0.9998788475304222
NIF3L1|ENSG00000196290	ad	control	176.0	0.868	0.3856	++-	0.9998788475304222
EGR1|ENSG00000120738	ad	control	176.0	0.649	0.5164	+-+	0.9998788475304222
ISYNA1|ENSG00000105655	ad	control	176.0	-1.787	0.074	-+-	0.8228506930693069
RNF32-DT|ENSG00000182648	ad	control	176.0	-0.585	0.5587	---	0.9998788475304222
ACOT1|ENSG00000184227	ad	control	176.0	-1.311	0.1897	+--	0.990185331846068
CDCA2|ENSG00000184661	ad	control	31.0	0.908	0.3638	?+?	0.9998788475304222
FOXCUT|ENSG00000280916	ad	control	137.0	0.358	0.7206	?++	0.9998788475304222
SNPH|ENSG00000101298	ad	control	176.0	-0.997	0.3189	+--	0.9998788475304222
NEMP2-DT|ENSG00000233654	ad	control	31.0	1.962	0.04982	?+?	0.7321753242677824
WNK3|ENSG00000196632	ad	control	176.0	0.396	0.692	+-+	0.9998788475304222
LOC100420514|ENSG00000251352	ad	control	31.0	-0.05	0.9605	?-?	0.9998788475304222
MYH9-DT|ENSG00000223695	ad	control	137.0	-0.492	0.6226	?+-	0.9998788475304222
LGALSL-DT|ENSG00000223935	ad	control	137.0	0.353	0.7243	?-+	0.9998788475304222
GLUD1P3|ENSG00000250959	ad	control	31.0	-0.146	0.8836	?-?	0.9998788475304222
COG5|ENSG00000284369	ad	control	176.0	-0.151	0.8796	--+	0.9998788475304222
CCT5|ENSG00000150753	ad	control	176.0	-1.849	0.06443	---	0.7909930520332313
C2orf49-DT|ENSG00000272994	ad	control	70.0	3.512	0.0004454	++?	0.13405274042553192
RPLP1|ENSG00000137818	ad	control	176.0	-1.339	0.1805	-+-	0.9821508720930233
ZNF490|ENSG00000188033	ad	control	176.0	-0.136	0.8917	+-+	0.9998788475304222
TSACC|ENSG00000163467	ad	control	31.0	-1.177	0.2393	?-?	0.9998788475304222
HERC2P6|ENSG00000261418	ad	control	31.0	0.021	0.9831	?+?	0.9998788475304222
VCPIP1|ENSG00000175073	ad	control	176.0	0.315	0.753	--+	0.9998788475304222
PACERR|ENSG00000273129	ad	control	137.0	-0.475	0.6347	?--	0.9998788475304222
MYF6|ENSG00000111046	ad	control	31.0	-0.698	0.4854	?-?	0.9998788475304222
ABCB1|ENSG00000085563	ad	control	176.0	-0.446	0.6558	-+-	0.9998788475304222
BMS1P16|ENSG00000258684	ad	control	31.0	0.282	0.7777	?+?	0.9998788475304222
SPATA31D5P|ENSG00000240632	ad	control	31.0	0.443	0.6578	?+?	0.9998788475304222
DLX1|ENSG00000292098	ad	control	176.0	0.748	0.4542	+-+	0.9998788475304222
IGF1R|ENSG00000140443	ad	control	70.0	-1.29	0.1971	-+?	0.9942466223499821
SND1-DT|ENSG00000240790	ad	control	106.0	0.648	0.517	??+	0.9998788475304222
H1-10|ENSG00000184897	ad	control	176.0	-0.349	0.7269	++-	0.9998788475304222
