MarkerName	Allele1	Allele2	Weight	Zscore	P-value	Direction
XIRP1|ENSG00000168334	ad	control	93.00	-2.366	0.01798	??????---?????
BHLHE22-AS1|ENSG00000254102	ad	control	576.00	-0.024	0.981	?????+---++-++
LINC01887|ENSG00000266604	ad	control	93.00	-0.189	0.85	?????+-?+?????
TRNAU1AP|ENSG00000180098	ad	control	687.00	-0.760	0.4473	-----+-++--+-0
LAMB3|ENSG00000196878	ad	control	201.00	3.422	0.0006226	+++++--??????+
SMIM41|ENSG00000284791	ad	control	124.00	-0.264	0.7916	?????----?????
SCEL|ENSG00000136155	ad	control	124.00	-0.440	0.6603	?????+---?????
VPS54|ENSG00000143952	ad	control	687.00	-1.005	0.3147	-----++++-+++-
SCRN2|ENSG00000141295	ad	control	687.00	-0.250	0.8029	+--++-----0--+
LINC02978|ENSG00000265743	ad	control	31.00	0.554	0.5795	????????+?????
PZP|ENSG00000126838	ad	control	224.00	-1.630	0.1032	--+-?--+-????-
MCC|ENSG00000171444	ad	control	687.00	-2.630	0.008541	-----+-------+
USP34-DT|ENSG00000270820	ad	control	615.00	1.281	0.2002	????-++++-+++-
PTPRJ|ENSG00000149177	ad	control	235.00	-1.586	0.1127	-------++?????
LMNB1|ENSG00000113368	ad	control	235.00	-1.127	0.2598	-+--+----?????
TCEAL7|ENSG00000182916	ad	control	659.00	2.911	0.003604	+++++---+++++?
LOC100420572|ENSG00000227878	ad	control	31.00	0.229	0.8191	??????+???????
RNA5SP260|ENSG00000200719	ad	control	124.00	1.581	0.114	?????-+++?????
RNU6-1157P|ENSG00000207185	ad	control	62.00	-0.142	0.8874	??????-?-?????
PHF21A|ENSG00000135365	ad	control	687.00	-2.349	0.01881	-----++++---+-
MED17|ENSG00000042429	ad	control	687.00	0.889	0.3738	+++++--------+
EIF1P2|ENSG00000235549	ad	control	424.00	0.855	0.3927	?????????++++?
SH3TC1|ENSG00000125089	ad	control	687.00	-4.229	2.351e-05	-----------+--
PRKAR1B-AS1|ENSG00000237181	ad	control	576.00	0.096	0.9235	?????----++-++
ADAR|ENSG00000160710	ad	control	687.00	0.978	0.3278	+++-++-++---++
HEPHL1|ENSG00000181333	ad	control	31.00	-0.184	0.8543	??????-???????
AKR1E2|ENSG00000165568	ad	control	687.00	-0.323	0.7467	+++--+++-++-+-
EEF1B2P6|ENSG00000213261	ad	control	124.00	0.313	0.7542	?????--++?????
DAXX|ENSG00000206279	ad	control	687.00	-2.237	0.02529	-----++++-----
PTCD2|ENSG00000049883	ad	control	687.00	1.387	0.1656	-++++----+++++
ZNF768|ENSG00000169957	ad	control	687.00	-3.023	0.002502	-----++++-----
WBP1P2|ENSG00000233205	ad	control	124.00	0.269	0.788	?????-++-?????
FAM25EP|ENSG00000231122	ad	control	62.00	-0.146	0.8838	??????-?+?????
PMP22|ENSG00000109099	ad	control	687.00	-0.889	0.374	+-++----+--+--
ANKRD20A21P|ENSG00000277112	ad	control	93.00	-0.612	0.5408	??????---?????
RN7SL3|ENSG00000278771	ad	control	587.00	-1.137	0.2555	????+----+-+-?
TRMT61A|ENSG00000166166	ad	control	235.00	-3.821	0.0001326	------+++?????
VPS18|ENSG00000104142	ad	control	687.00	0.662	0.508	+++++-++-+---+
GLRXP2|ENSG00000258544	ad	control	31.00	-0.150	0.8812	?????-????????
PTGIR|ENSG00000160013	ad	control	121.00	-2.852	0.004344	?????---?????-
RNU6-226P|ENSG00000200648	ad	control	62.00	0.072	0.9429	??????-?+?????
FANCA|ENSG00000187741	ad	control	687.00	0.129	0.897	+++++--------+
SNRPCP15|ENSG00000230106	ad	control	424.00	-0.029	0.9772	?????????-+-+?
SEC14L2|ENSG00000100003	ad	control	687.00	0.309	0.7576	++++--+++----+
CAPS|ENSG00000105519	ad	control	235.00	1.995	0.04604	-----++++?????
AP3M1|ENSG00000185009	ad	control	687.00	-0.133	0.8945	+-++-++--++++-
RB1CC1|ENSG00000023287	ad	control	687.00	2.461	0.01384	++++++-++++-+-
RPS20|ENSG00000008988	ad	control	687.00	-0.198	0.8429	-------++++++-
SNORA58|ENSG00000249020	ad	control	93.00	0.096	0.9235	??????-+-?????
RCAN3AS|ENSG00000286061	ad	control	576.00	1.492	0.1358	?????-+-+-++++
CDIN1|ENSG00000186073	ad	control	687.00	0.609	0.5422	++++-++-++--+-
TESC-AS1|ENSG00000258285	ad	control	545.00	0.421	0.6738	?????-?--+---+
ROCR|ENSG00000228639	ad	control	124.00	0.448	0.6543	?????+++-?????
EQTN|ENSG00000120160	ad	control	93.00	0.595	0.5521	??????++-?????
TMEM184B|ENSG00000198792	ad	control	235.00	-1.559	0.1189	-----++++?????
TMEM273|ENSG00000204161	ad	control	687.00	-0.804	0.4212	-----+++++++--
ARPP19P1|ENSG00000231228	ad	control	62.00	-0.212	0.8325	??????-?-?????
SPAG5|ENSG00000076382	ad	control	687.00	-1.807	0.0707	----+-+--+---+
SLC44A1|ENSG00000070214	ad	control	687.00	0.149	0.8816	-----++++-++--
WNT16|ENSG00000002745	ad	control	163.00	-1.243	0.2137	????+----?????
SLC25A42|ENSG00000181035	ad	control	687.00	-1.639	0.1012	--+--+-------+
HCAR1|ENSG00000196917	ad	control	576.00	-1.290	0.1969	?????----+----
LOC645188|ENSG00000223438	ad	control	31.00	-0.443	0.6579	??????-???????
RPL8P5|ENSG00000232926	ad	control	62.00	-0.036	0.9713	???????--?????
LINC02068|ENSG00000223387	ad	control	31.00	-0.009	0.9932	????????-?????
PPFIA1|ENSG00000288198	ad	control	687.00	-2.097	0.03596	-------++--+--
H1-8|ENSG00000178804	ad	control	31.00	0.225	0.8221	??????+???????
SRRM3|ENSG00000177679	ad	control	687.00	-1.377	0.1684	--+-+--------+
NATD1|ENSG00000274180	ad	control	687.00	-2.846	0.004431	-----++-------
PTPN1|ENSG00000196396	ad	control	687.00	0.346	0.7297	++-++--+++++--
RBM33-DT|ENSG00000216895	ad	control	615.00	0.127	0.8988	????++-++-+++-
LOC105375556|ENSG00000230190	ad	control	548.00	-0.057	0.9546	?????--++++--?
LINC01543|ENSG00000263862	ad	control	31.00	-0.119	0.9056	??????-???????
SH2D5|ENSG00000189410	ad	control	687.00	2.395	0.01662	+++++----+--++
TTBK2|ENSG00000128881	ad	control	235.00	2.872	0.004079	++++++-++?????
LINC00896|ENSG00000236499	ad	control	93.00	0.477	0.6335	??????+-+?????
NCAPD2|ENSG00000010292	ad	control	687.00	0.078	0.9378	-----++++--+--
EMC7|ENSG00000134153	ad	control	687.00	0.871	0.3839	+++++----+++++
NDUFB4P8|ENSG00000223663	ad	control	31.00	-0.255	0.7989	??????-???????
REV3L-IT1|ENSG00000229276	ad	control	514.00	-0.307	0.7587	???????++---++
SPNS3|ENSG00000182557	ad	control	152.00	2.039	0.04148	?????-+-+????+
ST6GALNAC5|ENSG00000117069	ad	control	687.00	1.247	0.2122	+++++----++-++
TEX41|ENSG00000226674	ad	control	196.00	-0.656	0.5116	--+-?-++-?????
SPAG16|ENSG00000144451	ad	control	235.00	1.110	0.267	-++++--++?????
FMNL1-AS1|ENSG00000233175	ad	control	163.00	1.064	0.2872	????+-++-?????
TSEN15P1|ENSG00000230865	ad	control	124.00	-0.132	0.895	?????---+?????
C4orf54|ENSG00000248713	ad	control	196.00	0.359	0.7198	++++?----?????
RPS4XP13|ENSG00000240371	ad	control	124.00	-0.200	0.8411	?????---+?????
SNORD116-15|ENSG00000207174	ad	control	517.00	-0.145	0.8846	?????+-?++--+?
TYK2|ENSG00000105397	ad	control	687.00	-2.265	0.02351	-----++++-----
EPHA7|ENSG00000135333	ad	control	687.00	0.598	0.55	++++-----++-++
SLC25A20|ENSG00000178537	ad	control	687.00	-0.748	0.4546	++++---+--++-+
F8A1|ENSG00000288722	ad	control	659.00	-0.445	0.656	++++++-------?
BRIX1|ENSG00000113460	ad	control	687.00	2.617	0.00888	++-+++-++++++-
PID1|ENSG00000153823	ad	control	235.00	0.724	0.4691	++++++---?????
LINC02018|ENSG00000272690	ad	control	196.00	-2.609	0.009091	----?----?????
RNU7-113P|ENSG00000238735	ad	control	31.00	0.409	0.6828	??????+???????
MTND5P32|ENSG00000259379	ad	control	31.00	0.379	0.7044	??????+???????
RPS12P2|ENSG00000234319	ad	control	31.00	0.125	0.9007	??????+???????
CYP4F2|ENSG00000186115	ad	control	124.00	-0.319	0.75	?????+---?????
HMX3|ENSG00000188620	ad	control	93.00	-0.133	0.8944	??????-+-?????
PYROXD2|ENSG00000119943	ad	control	687.00	-0.313	0.7546	-----++++-++-0
MITF|ENSG00000187098	ad	control	235.00	-2.501	0.01239	-----++++?????
MTFR2P1|ENSG00000233716	ad	control	93.00	0.081	0.9351	?????+-?+?????
ZNF117|ENSG00000152926	ad	control	235.00	-2.389	0.0169	---------?????
LOXL1|ENSG00000129038	ad	control	235.00	-4.510	6.498e-06	---------?????
CCT4|ENSG00000115484	ad	control	687.00	-0.862	0.3886	++++-----+-++-
SRP54-AS1|ENSG00000258704	ad	control	548.00	-0.837	0.4027	?????--+-+---?
KCNRG|ENSG00000198553	ad	control	659.00	0.013	0.9899	---++-+-+-++-?
STX18P1|ENSG00000266876	ad	control	124.00	-0.689	0.4911	?????----?????
ARHGEF25|ENSG00000240771	ad	control	687.00	1.419	0.1559	++++++++-++-++
BBS4|ENSG00000140463	ad	control	687.00	2.668	0.007632	+++++----+++++
EEF1AKMT2|ENSG00000203791	ad	control	687.00	2.986	0.002828	+++++----+++++
PTMAP2|ENSG00000197744	ad	control	548.00	1.959	0.05015	?????+-++-+++?
CC2D1B|ENSG00000154222	ad	control	687.00	-1.411	0.1582	-----++++--+--
LINC02693|ENSG00000212719	ad	control	687.00	-0.711	0.4771	------+++++-++
BRD7|ENSG00000166164	ad	control	687.00	-0.848	0.3966	-----++++--++-
LORICRIN|ENSG00000203782	ad	control	124.00	-1.015	0.3101	?????---+?????
TMPO-AS1|ENSG00000257167	ad	control	615.00	-1.234	0.2174	????+--++--++-
NFKBIA|ENSG00000100906	ad	control	687.00	-3.512	0.0004452	-----+-++--+--
MED19|ENSG00000156603	ad	control	687.00	-0.921	0.3571	--+-+---+---++
RAB11FIP1|ENSG00000156675	ad	control	687.00	-1.630	0.1032	---+---+++--+-
RPL34P26|ENSG00000223676	ad	control	31.00	0.045	0.9641	??????+???????
RN7SL573P|ENSG00000239607	ad	control	124.00	0.631	0.5281	?????-+++?????
XKR3|ENSG00000172967	ad	control	31.00	0.232	0.8168	????????+?????
SYT9|ENSG00000170743	ad	control	235.00	0.399	0.69	-----++++?????
SRSF6P2|ENSG00000235554	ad	control	124.00	0.298	0.7658	?????+-++?????
STAC2|ENSG00000141750	ad	control	687.00	-0.114	0.9096	+++++--------+
CLIP1-AS1|ENSG00000257097	ad	control	563.00	-2.231	0.02565	-----????---+-
PAK4|ENSG00000130669	ad	control	687.00	-2.526	0.01153	-----++++--+--
ZNF177|ENSG00000188629	ad	control	656.00	0.595	0.5515	----+?+-++++++
PRSS16|ENSG00000112812	ad	control	152.00	0.240	0.8106	?????----????+
NPSR1|ENSG00000187258	ad	control	93.00	-0.507	0.6119	??????+--?????
SNORD83A|ENSG00000209482	ad	control	62.00	-0.225	0.8223	??????-?-?????
SNX33|ENSG00000173548	ad	control	687.00	-4.436	9.183e-06	------+++-----
CLDN3|ENSG00000165215	ad	control	124.00	1.276	0.202	?????++++?????
DOK2|ENSG00000147443	ad	control	121.00	-2.042	0.04117	?????+-?+????-
SNORD3C|ENSG00000264940	ad	control	93.00	-1.242	0.2143	?????--?-?????
MIR4735|ENSG00000265986	ad	control	31.00	0.587	0.5573	????????+?????
ZNF226|ENSG00000167380	ad	control	687.00	0.303	0.7619	--+---+---++++
SMG7-AS1|ENSG00000232860	ad	control	163.00	-0.657	0.511	????--+--?????
ACSBG2|ENSG00000130377	ad	control	196.00	-0.265	0.7908	++++?----?????
VPS37A|ENSG00000155975	ad	control	687.00	1.047	0.2953	-+--+--++++++-
OTUD4P1|ENSG00000118976	ad	control	132.00	1.083	0.2789	????+?--+?????
GNG7|ENSG00000176533	ad	control	235.00	0.175	0.8614	----+++++?????
RERGL|ENSG00000111404	ad	control	687.00	0.047	0.9624	-----++++++-++
LINC01058|ENSG00000225039	ad	control	93.00	-0.426	0.6705	??????---?????
HEIH|ENSG00000278970	ad	control	587.00	-0.428	0.6683	????---++-+++?
OR2S1P|ENSG00000228307	ad	control	124.00	-2.120	0.03404	?????----?????
LINC01121|ENSG00000205054	ad	control	62.00	0.090	0.9282	??????+-??????
VN2R3P|ENSG00000234680	ad	control	31.00	0.237	0.8125	??????+???????
PCDHB1-AS1|ENSG00000279047	ad	control	124.00	-0.715	0.4745	?????+---?????
FAM220A|ENSG00000178397	ad	control	625.00	0.846	0.3978	++++-?-?-+++-+
HDDC2|ENSG00000111906	ad	control	687.00	1.486	0.1373	-++-++++++++++
ST8SIA3|ENSG00000177511	ad	control	687.00	1.944	0.0519	+++++----++-++
LINC02939|ENSG00000235159	ad	control	196.00	-2.076	0.03793	----?-+--?????
CLUL1|ENSG00000079101	ad	control	687.00	1.167	0.2431	++++-+--++++++
NOS2|ENSG00000007171	ad	control	235.00	2.953	0.003144	+++++++-+?????
CNOT2|ENSG00000111596	ad	control	687.00	1.290	0.1969	++++-++++-++--
IDUA|ENSG00000127415	ad	control	687.00	-0.823	0.4106	----+-+------+
CROCCP5|ENSG00000186543	ad	control	93.00	-0.388	0.698	??????---?????
JAG1|ENSG00000101384	ad	control	687.00	-1.913	0.05578	---------++++-
TMEM199|ENSG00000244045	ad	control	687.00	1.543	0.1229	+++++-++-+-+-+
ADAM18|ENSG00000168619	ad	control	31.00	-0.260	0.7945	??????-???????
CIR1|ENSG00000138433	ad	control	235.00	1.490	0.1363	+++++--++?????
PPP3CB|ENSG00000107758	ad	control	235.00	1.333	0.1826	+++++----?????
RASL11A|ENSG00000122035	ad	control	687.00	1.829	0.06737	++++---+++-+-+
LINC00504|ENSG00000248360	ad	control	548.00	-0.163	0.8706	?????--+-++-+?
INHBB|ENSG00000163083	ad	control	263.00	-3.119	0.001816	---------????-
TSKS|ENSG00000126467	ad	control	124.00	0.764	0.4448	?????-++-?????
ALG1L11P|ENSG00000249889	ad	control	124.00	-1.287	0.1982	?????+---?????
TRPT1|ENSG00000149743	ad	control	687.00	2.000	0.04553	+++++-++---+++
FAT2|ENSG00000086570	ad	control	235.00	0.303	0.7617	--+-+++--?????
CEACAM3|ENSG00000170956	ad	control	124.00	-1.086	0.2775	?????--+-?????
PANK1|ENSG00000152782	ad	control	235.00	0.271	0.7861	+++++-+--?????
STK33|ENSG00000130413	ad	control	687.00	-0.715	0.4746	+----++++-+-+-
SLFN12|ENSG00000172123	ad	control	687.00	-2.884	0.003928	-----+-++--+--
BETALINC1|ENSG00000233492	ad	control	62.00	-0.189	0.8504	??????-?-?????
CBX3P3|ENSG00000250045	ad	control	424.00	-0.387	0.6987	?????????-+--?
PDK4-AS1|ENSG00000231170	ad	control	576.00	1.284	0.199	?????++++++++-
ITGAE|ENSG00000083457	ad	control	263.00	-2.088	0.03681	---------????-
DANT2|ENSG00000235244	ad	control	235.00	2.584	0.009762	++++++++-?????
DUSP3|ENSG00000108861	ad	control	687.00	-0.051	0.9593	++++-----+--++
HNRNPA1P22|ENSG00000236459	ad	control	31.00	0.735	0.4621	????????+?????
MRPL14|ENSG00000180992	ad	control	687.00	-0.480	0.631	++++--------++
RPS15AP19|ENSG00000219023	ad	control	93.00	0.358	0.7207	??????-++?????
HNRNPA1P5|ENSG00000259512	ad	control	93.00	-0.018	0.9856	??????--+?????
NBAS|ENSG00000151779	ad	control	687.00	0.789	0.4301	+++++-+--+--++
CALCA|ENSG00000110680	ad	control	124.00	-1.264	0.2062	?????----?????
VHLL|ENSG00000189030	ad	control	514.00	0.860	0.3899	??????-?++-+++
CTBP2|ENSG00000175029	ad	control	687.00	-2.870	0.004103	-----+++++-+--
LINC01695|ENSG00000236532	ad	control	124.00	-0.087	0.9306	?????-+-+?????
GPR68|ENSG00000119714	ad	control	625.00	-0.638	0.5232	-++----??----+
CCDC66|ENSG00000180376	ad	control	687.00	-0.864	0.3878	----+++++++++-
GJA9|ENSG00000131233	ad	control	142.00	-3.851	0.0001176	-----??+??????
PDLIM2|ENSG00000120913	ad	control	687.00	-2.270	0.02322	-------++-----
RAMAC|ENSG00000169612	ad	control	687.00	2.289	0.02207	+++++----+++++
MIR298|ENSG00000216031	ad	control	62.00	0.252	0.8008	??????+-??????
MAPK10-AS1|ENSG00000250062	ad	control	452.00	1.345	0.1786	?????????++-++
SH2D1B|ENSG00000198574	ad	control	124.00	-2.098	0.03593	?????+---?????
PLCH1-AS1|ENSG00000239508	ad	control	452.00	-0.203	0.839	?????????-+-++
ZNF230-DT|ENSG00000266921	ad	control	615.00	0.538	0.5904	????-++++-+-+-
IGHV6-1|ENSG00000211933	ad	control	62.00	-0.194	0.8458	??????-?-?????
WWC2|ENSG00000151718	ad	control	235.00	-0.065	0.9481	-----++++?????
ALDH1A2|ENSG00000128918	ad	control	235.00	-3.058	0.002228	---------?????
ZC3H3|ENSG00000014164	ad	control	687.00	-0.365	0.7152	-+++-++------+
TACSTD2|ENSG00000184292	ad	control	124.00	0.146	0.8839	?????++-+?????
HDGFL2|ENSG00000167674	ad	control	687.00	-1.196	0.2316	----++-++----+
RPL32P11|ENSG00000213872	ad	control	424.00	-0.076	0.9396	?????????-++-?
NQO2|ENSG00000124588	ad	control	235.00	-1.298	0.1942	+++++----?????
GOLGA2P5|ENSG00000238105	ad	control	587.00	-1.072	0.2839	????--++--+--?
ARL1|ENSG00000120805	ad	control	235.00	0.746	0.4559	+++++----?????
ADCYAP1R1|ENSG00000078549	ad	control	687.00	-2.650	0.008053	------++-----+
RPL3P7|ENSG00000225093	ad	control	124.00	-0.497	0.6195	?????-+--?????
LOC107985122|ENSG00000212712	ad	control	576.00	-1.841	0.06559	?????-++---+--
WEE1P2|ENSG00000264970	ad	control	93.00	-0.052	0.9586	?????-+-??????
LHX4|ENSG00000121454	ad	control	235.00	-3.134	0.001723	----+----?????
MYH10|ENSG00000133026	ad	control	687.00	2.039	0.04142	++++++---+--++
ILK|ENSG00000166333	ad	control	687.00	-2.783	0.005384	-------++-----
SH3TC2-DT|ENSG00000250072	ad	control	687.00	-0.362	0.7176	--+++----+++--
MIRLET7A1HG|ENSG00000269929	ad	control	235.00	0.320	0.7491	++++--+--?????
COX18|ENSG00000163626	ad	control	687.00	1.796	0.07255	+++++----+++++
OSTCP6|ENSG00000219790	ad	control	424.00	-0.672	0.5013	?????????----?
RAB39B|ENSG00000155961	ad	control	659.00	0.522	0.6014	++++-----++++?
KLRC1|ENSG00000134545	ad	control	124.00	2.027	0.04262	?????++--?????
CNTF|ENSG00000242689	ad	control	235.00	2.921	0.00349	+++-+-+++?????
RADX|ENSG00000147231	ad	control	659.00	-0.149	0.8812	----+-+--++++?
RN7SL470P|ENSG00000263669	ad	control	31.00	0.273	0.7848	??????+???????
LOC100288637|ENSG00000187951	ad	control	587.00	0.679	0.497	????-+++++++-?
ZBTB45P2|ENSG00000226065	ad	control	463.00	-1.714	0.08644	????-????+---?
RPL23AP53|ENSG00000223508	ad	control	587.00	-0.103	0.918	????+-++-++-+?
LINC01829|ENSG00000236780	ad	control	124.00	-1.013	0.3109	?????----?????
JMJD6|ENSG00000070495	ad	control	687.00	-3.520	0.0004322	-----++++-----
GASK1A|ENSG00000144649	ad	control	687.00	-1.668	0.0953	--+++-----++++
PARP4P2|ENSG00000224976	ad	control	124.00	0.800	0.4236	?????++++?????
ST13P17|ENSG00000253183	ad	control	455.00	0.391	0.6958	?????-???--++?
PABPC5|ENSG00000174740	ad	control	235.00	1.149	0.2507	++++-++-+?????
LINC02086|ENSG00000244649	ad	control	62.00	0.238	0.8123	???????++?????
ZNF852|ENSG00000178917	ad	control	687.00	-1.118	0.2637	----++++++----
LOC100422317|ENSG00000267430	ad	control	517.00	-0.691	0.4895	??????+--+---?
NFIB-AS1|ENSG00000225472	ad	control	615.00	-1.081	0.2797	????-++----++-
ZBTB11-AS1|ENSG00000256628	ad	control	615.00	-1.205	0.2283	????+----+-++-
LINC01644|ENSG00000218357	ad	control	62.00	0.328	0.7431	??????+?+?????
ZNF385B|ENSG00000144331	ad	control	687.00	1.538	0.124	+++++----++-++
IRS2|ENSG00000185950	ad	control	687.00	-2.565	0.01032	-----++-+-----
AKAP5|ENSG00000179841	ad	control	687.00	1.918	0.05515	+++++----++-++
SFXN3|ENSG00000107819	ad	control	687.00	0.444	0.6574	-++-+----++-++
SIPA1L1-AS1|ENSG00000259146	ad	control	576.00	0.070	0.9443	?????---++--++
RPL7P35|ENSG00000233518	ad	control	31.00	0.080	0.936	??????+???????
GOLGA8T|ENSG00000284076	ad	control	62.00	0.779	0.4357	??????+?+?????
RPS2P36|ENSG00000227032	ad	control	31.00	0.008	0.9936	????????+?????
PRDM15|ENSG00000141956	ad	control	687.00	-1.071	0.2843	-++++-++------
LRRC39|ENSG00000122477	ad	control	687.00	0.860	0.39	++++++---+++++
KCNG2|ENSG00000178342	ad	control	687.00	-3.675	0.0002382	-------------+
RN7SL819P|ENSG00000264251	ad	control	31.00	0.237	0.8125	??????+???????
ZNF670-ZNF695|ENSG00000135747	ad	control	545.00	0.213	0.8316	??????+++++-+-
RN7SL404P|ENSG00000264840	ad	control	31.00	-0.142	0.8868	????????-?????
TAFA1|ENSG00000183662	ad	control	687.00	1.838	0.06609	+++++----++-++
FGF8|ENSG00000107831	ad	control	124.00	-1.905	0.05679	?????----?????
HYKK|ENSG00000188266	ad	control	687.00	-0.249	0.8032	--++-----+---+
AK1|ENSG00000106992	ad	control	235.00	0.244	0.8072	-----++++?????
IRF7|ENSG00000276561	ad	control	687.00	-3.129	0.001753	----+---+--+--
RPS9|ENSG00000170889	ad	control	687.00	0.133	0.894	----+--++0-+--
AMER1|ENSG00000184675	ad	control	659.00	-0.318	0.7502	+-++-++++----?
METAP2|ENSG00000111142	ad	control	687.00	2.730	0.006331	+--+-+-++++-++
MIOX|ENSG00000100253	ad	control	62.00	-0.043	0.9659	??????-?+?????
Y_RNA|ENSG00000207105	ad	control	31.00	-0.151	0.8796	??????-???????
ARHGEF28|ENSG00000214944	ad	control	687.00	-0.091	0.9275	-++-++---++-++
SFRP1|ENSG00000104332	ad	control	687.00	-0.984	0.3249	-------++-++--
IRAG2|ENSG00000118308	ad	control	687.00	0.741	0.4585	++++-----++--+
LINC01882|ENSG00000260302	ad	control	124.00	-1.349	0.1775	?????----?????
RNLS|ENSG00000184719	ad	control	687.00	1.781	0.07486	--+-+++----+++
FGF14-AS1|ENSG00000234445	ad	control	424.00	0.460	0.6457	?????????+++-?
SLC9A9|ENSG00000181804	ad	control	235.00	-1.573	0.1158	+--+--+-+?????
NSUN6|ENSG00000241058	ad	control	687.00	0.708	0.4787	-----++-+++++-
PI16|ENSG00000164530	ad	control	687.00	0.514	0.6075	-----++++-+++-
TRBJ2-3|ENSG00000211767	ad	control	93.00	-0.246	0.8054	?????-+?-?????
NAP1L1P1|ENSG00000254759	ad	control	124.00	-0.417	0.6767	?????--+-?????
SFPQP1|ENSG00000224035	ad	control	31.00	0.440	0.6597	????????+?????
SNORD88A|ENSG00000221241	ad	control	62.00	-0.098	0.9223	??????--??????
NSG2|ENSG00000170091	ad	control	687.00	1.777	0.07551	+++++----+--++
RPS27P16|ENSG00000225907	ad	control	62.00	0.333	0.7394	??????-+??????
SOX12|ENSG00000177732	ad	control	687.00	-2.165	0.03038	-----++++-----
LOC105372244|ENSG00000267448	ad	control	93.00	-0.688	0.4915	?????-?--?????
DSTN|ENSG00000125868	ad	control	687.00	1.374	0.1695	+++++----++++-
SYT12|ENSG00000173227	ad	control	687.00	2.144	0.03199	+++++----+++++
RPF1|ENSG00000117133	ad	control	235.00	0.520	0.6028	+++++---+?????
HSD3B1|ENSG00000203857	ad	control	72.00	2.420	0.0155	++++??????????
TAS2R1|ENSG00000169777	ad	control	93.00	-0.163	0.8707	?????+-?-?????
SNORD115-2|ENSG00000199712	ad	control	62.00	-0.210	0.834	??????-?+?????
PPARG|ENSG00000132170	ad	control	687.00	-2.869	0.00412	---------+--+-
DGUOK|ENSG00000114956	ad	control	235.00	0.521	0.6023	+++++----?????
ARHGAP27|ENSG00000276907	ad	control	687.00	-3.042	0.002347	--------+--+--
FREM3|ENSG00000183090	ad	control	235.00	2.071	0.03833	+++++-+--?????
CLEC3B|ENSG00000163815	ad	control	687.00	-0.807	0.4199	+--+---+------
MMP13|ENSG00000137745	ad	control	31.00	-0.090	0.9285	????????-?????
IPO4|ENSG00000285248	ad	control	687.00	-1.203	0.2288	---------+++-+
PWP1|ENSG00000136045	ad	control	687.00	2.693	0.007076	+++++----0++-+
KIRREL3-AS2|ENSG00000254960	ad	control	517.00	0.227	0.8203	??????-++--++?
ISG20|ENSG00000172183	ad	control	687.00	-0.896	0.3704	----+--++-+++-
AS3MT|ENSG00000214435	ad	control	659.00	-0.460	0.6457	---+---++--+-?
EPHB3|ENSG00000182580	ad	control	263.00	-1.306	0.1916	++++--+--????+
GK-IT1|ENSG00000229331	ad	control	548.00	0.165	0.8688	?????----++++?
HSFX4|ENSG00000283463	ad	control	62.00	-0.216	0.8294	?????--???????
BTF3P10|ENSG00000231120	ad	control	31.00	-0.053	0.9576	???????-??????
ESPNL|ENSG00000144488	ad	control	124.00	-2.264	0.02354	?????----?????
RPL21P31|ENSG00000227187	ad	control	31.00	-0.117	0.9068	??????-???????
NUP58|ENSG00000139496	ad	control	687.00	1.602	0.1091	+++++----+++++
SUSD5|ENSG00000173705	ad	control	687.00	0.664	0.5069	+++++-----+-+-
